"ORIGIN NET (mindspore)","TARGET NET (pytorch)","shape of orig","shape of target","result of allclose","ratio of allclose","cosine similarity","mean & max diffs"
"NN_BatchNorm2d_400_forward_input.0","NN_BatchNorm2d_400_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.80%","0.02851","0.00777, 0.03239"
"NN_BatchNorm2d_400_forward_output","NN_BatchNorm2d_400_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.80%","0.02851","0.00777, 0.03239"
"NN_BatchNorm2d_401_forward_input.0","NN_BatchNorm2d_401_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.80%","0.02851","0.00777, 0.03239"
"NN_BatchNorm2d_401_forward_output","NN_BatchNorm2d_401_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.80%","0.02851","0.00777, 0.03239"
"NN_BatchNorm2d_402_forward_input.0","NN_BatchNorm2d_402_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.80%","0.02851","0.00777, 0.03239"
"NN_BatchNorm2d_402_forward_output","NN_BatchNorm2d_402_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.80%","0.02851","0.00777, 0.03239"
"NN_BatchNorm2d_403_forward_input.0","NN_BatchNorm2d_403_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.80%","0.02851","0.00777, 0.03239"
"NN_BatchNorm2d_403_forward_output","NN_BatchNorm2d_403_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.80%","0.02851","0.00777, 0.03239"
"NN_BatchNorm2d_404_forward_input.0","NN_BatchNorm2d_404_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.80%","0.02851","0.00777, 0.03239"
"NN_BatchNorm2d_404_forward_output","NN_BatchNorm2d_404_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.80%","0.02851","0.00777, 0.03239"
"NN_BatchNorm2d_405_forward_input.0","NN_BatchNorm2d_405_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.80%","0.02851","0.00777, 0.03239"
"NN_BatchNorm2d_405_forward_output","NN_BatchNorm2d_405_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.80%","0.02851","0.00777, 0.03239"
"NN_BatchNorm2d_406_forward_input.0","NN_BatchNorm2d_406_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.80%","0.02851","0.00777, 0.03239"
"NN_BatchNorm2d_406_forward_output","NN_BatchNorm2d_406_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.80%","0.02851","0.00777, 0.03239"
"NN_BatchNorm2d_407_forward_input.0","NN_BatchNorm2d_407_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.80%","0.02851","0.00777, 0.03239"
"NN_BatchNorm2d_407_forward_output","NN_BatchNorm2d_407_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.80%","0.02851","0.00777, 0.03239"
"Functional_relu_49_forward_input.0","Functional_relu_49_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.80%","0.02851","0.00777, 0.03239"
"Functional_relu_49_forward_output","Functional_relu_49_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","31.33%","0.28984","0.00535, 0.02341"
"NN_Conv2d_400_forward_input.0","NN_Conv2d_400_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","31.33%","0.28984","0.00535, 0.02341"
"NN_Conv2d_400_forward_output","NN_Conv2d_400_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.95%","0.10290","0.00266, 0.01169"
"NN_Conv2d_401_forward_input.0","NN_Conv2d_401_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","31.33%","0.28984","0.00535, 0.02341"
"NN_Conv2d_401_forward_output","NN_Conv2d_401_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.95%","0.10290","0.00266, 0.01169"
"NN_Conv2d_402_forward_input.0","NN_Conv2d_402_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","31.33%","0.28984","0.00535, 0.02341"
"NN_Conv2d_402_forward_output","NN_Conv2d_402_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.95%","0.10290","0.00266, 0.01169"
"NN_Conv2d_403_forward_input.0","NN_Conv2d_403_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","31.33%","0.28984","0.00535, 0.02341"
"NN_Conv2d_403_forward_output","NN_Conv2d_403_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.95%","0.10290","0.00266, 0.01169"
"NN_Conv2d_404_forward_input.0","NN_Conv2d_404_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","31.33%","0.28984","0.00535, 0.02341"
"NN_Conv2d_404_forward_output","NN_Conv2d_404_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.95%","0.10290","0.00266, 0.01169"
"NN_Conv2d_405_forward_input.0","NN_Conv2d_405_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","31.33%","0.28984","0.00535, 0.02341"
"NN_Conv2d_405_forward_output","NN_Conv2d_405_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.95%","0.10290","0.00266, 0.01169"
"NN_Conv2d_406_forward_input.0","NN_Conv2d_406_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","31.33%","0.28984","0.00535, 0.02341"
"NN_Conv2d_406_forward_output","NN_Conv2d_406_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.95%","0.10290","0.00266, 0.01169"
"NN_Conv2d_407_forward_input.0","NN_Conv2d_407_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","31.33%","0.28984","0.00535, 0.02341"
"NN_Conv2d_407_forward_output","NN_Conv2d_407_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.95%","0.10290","0.00266, 0.01169"
"Functional_concat_23_forward_input.0.0","Torch_cat_23_forward_input.0.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.59%","0.05333","0.01686, 0.10211"
"Functional_concat_23_forward_input.0.1","Torch_cat_23_forward_input.0.1","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.95%","0.10290","0.00266, 0.01169"
"","Torch_cat_23_forward_output","","(10, 448, 14, 14)","False","0.00%","nan","nan, nan"
"Functional_concat_23_forward_output","","(10, 448, 14, 14)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_408_forward_input.0","NN_BatchNorm2d_408_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.76%","0.05341","0.01584, 0.10211"
"NN_BatchNorm2d_408_forward_output","NN_BatchNorm2d_408_forward_output","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.76%","0.05341","0.01584, 0.10211"
"NN_BatchNorm2d_409_forward_input.0","NN_BatchNorm2d_409_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.76%","0.05341","0.01584, 0.10211"
"NN_BatchNorm2d_409_forward_output","NN_BatchNorm2d_409_forward_output","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.76%","0.05341","0.01584, 0.10211"
"NN_BatchNorm2d_410_forward_input.0","NN_BatchNorm2d_410_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.76%","0.05341","0.01584, 0.10211"
"NN_BatchNorm2d_410_forward_output","NN_BatchNorm2d_410_forward_output","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.76%","0.05341","0.01584, 0.10211"
"NN_BatchNorm2d_411_forward_input.0","NN_BatchNorm2d_411_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.76%","0.05341","0.01584, 0.10211"
"NN_BatchNorm2d_411_forward_output","NN_BatchNorm2d_411_forward_output","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.76%","0.05341","0.01584, 0.10211"
"NN_BatchNorm2d_412_forward_input.0","NN_BatchNorm2d_412_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.76%","0.05341","0.01584, 0.10211"
"NN_BatchNorm2d_412_forward_output","NN_BatchNorm2d_412_forward_output","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.76%","0.05341","0.01584, 0.10211"
"NN_BatchNorm2d_413_forward_input.0","NN_BatchNorm2d_413_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.76%","0.05341","0.01584, 0.10211"
"NN_BatchNorm2d_413_forward_output","NN_BatchNorm2d_413_forward_output","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.76%","0.05341","0.01584, 0.10211"
"NN_BatchNorm2d_414_forward_input.0","NN_BatchNorm2d_414_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.76%","0.05341","0.01584, 0.10211"
"NN_BatchNorm2d_414_forward_output","NN_BatchNorm2d_414_forward_output","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.76%","0.05341","0.01584, 0.10211"
"NN_BatchNorm2d_415_forward_input.0","NN_BatchNorm2d_415_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.76%","0.05341","0.01584, 0.10211"
"NN_BatchNorm2d_415_forward_output","NN_BatchNorm2d_415_forward_output","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.76%","0.05341","0.01584, 0.10211"
"Functional_relu_50_forward_input.0","Functional_relu_50_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.76%","0.05341","0.01584, 0.10211"
"Functional_relu_50_forward_output","Functional_relu_50_forward_output","(10, 448, 14, 14)","(10, 448, 14, 14)","False","26.06%","0.32173","0.01043, 0.08221"
"NN_Conv2d_408_forward_input.0","NN_Conv2d_408_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","26.06%","0.32173","0.01043, 0.08221"
"NN_Conv2d_408_forward_output","NN_Conv2d_408_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.97%","-0.00475","0.00820, 0.02790"
"NN_Conv2d_409_forward_input.0","NN_Conv2d_409_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","26.06%","0.32173","0.01043, 0.08221"
"NN_Conv2d_409_forward_output","NN_Conv2d_409_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.97%","-0.00475","0.00820, 0.02790"
"NN_Conv2d_410_forward_input.0","NN_Conv2d_410_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","26.06%","0.32173","0.01043, 0.08221"
"NN_Conv2d_410_forward_output","NN_Conv2d_410_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.97%","-0.00475","0.00820, 0.02790"
"NN_Conv2d_411_forward_input.0","NN_Conv2d_411_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","26.06%","0.32173","0.01043, 0.08221"
"NN_Conv2d_411_forward_output","NN_Conv2d_411_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.97%","-0.00475","0.00820, 0.02790"
"NN_Conv2d_412_forward_input.0","NN_Conv2d_412_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","26.06%","0.32173","0.01043, 0.08221"
"NN_Conv2d_412_forward_output","NN_Conv2d_412_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.97%","-0.00475","0.00820, 0.02790"
"NN_Conv2d_413_forward_input.0","NN_Conv2d_413_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","26.06%","0.32173","0.01043, 0.08221"
"NN_Conv2d_413_forward_output","NN_Conv2d_413_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.97%","-0.00475","0.00820, 0.02790"
"NN_Conv2d_414_forward_input.0","NN_Conv2d_414_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","26.06%","0.32173","0.01043, 0.08221"
"NN_Conv2d_414_forward_output","NN_Conv2d_414_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.97%","-0.00475","0.00820, 0.02790"
"NN_Conv2d_415_forward_input.0","NN_Conv2d_415_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","26.06%","0.32173","0.01043, 0.08221"
"NN_Conv2d_415_forward_output","NN_Conv2d_415_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.97%","-0.00475","0.00820, 0.02790"
"NN_BatchNorm2d_416_forward_input.0","NN_BatchNorm2d_416_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.97%","-0.00475","0.00820, 0.02790"
"NN_BatchNorm2d_416_forward_output","NN_BatchNorm2d_416_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.97%","-0.00475","0.00820, 0.02790"
"NN_BatchNorm2d_417_forward_input.0","NN_BatchNorm2d_417_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.97%","-0.00475","0.00820, 0.02790"
"NN_BatchNorm2d_417_forward_output","NN_BatchNorm2d_417_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.97%","-0.00475","0.00820, 0.02790"
"NN_BatchNorm2d_418_forward_input.0","NN_BatchNorm2d_418_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.97%","-0.00475","0.00820, 0.02790"
"NN_BatchNorm2d_418_forward_output","NN_BatchNorm2d_418_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.97%","-0.00475","0.00820, 0.02790"
"NN_BatchNorm2d_419_forward_input.0","NN_BatchNorm2d_419_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.97%","-0.00475","0.00820, 0.02790"
"NN_BatchNorm2d_419_forward_output","NN_BatchNorm2d_419_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.97%","-0.00475","0.00820, 0.02790"
"NN_BatchNorm2d_420_forward_input.0","NN_BatchNorm2d_420_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.97%","-0.00475","0.00820, 0.02790"
"NN_BatchNorm2d_420_forward_output","NN_BatchNorm2d_420_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.97%","-0.00475","0.00820, 0.02790"
"NN_BatchNorm2d_421_forward_input.0","NN_BatchNorm2d_421_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.97%","-0.00475","0.00820, 0.02790"
"NN_BatchNorm2d_421_forward_output","NN_BatchNorm2d_421_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.97%","-0.00475","0.00820, 0.02790"
"NN_BatchNorm2d_422_forward_input.0","NN_BatchNorm2d_422_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.97%","-0.00475","0.00820, 0.02790"
"NN_BatchNorm2d_422_forward_output","NN_BatchNorm2d_422_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.97%","-0.00475","0.00820, 0.02790"
"NN_BatchNorm2d_423_forward_input.0","NN_BatchNorm2d_423_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.97%","-0.00475","0.00820, 0.02790"
"NN_BatchNorm2d_423_forward_output","NN_BatchNorm2d_423_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.97%","-0.00475","0.00820, 0.02790"
"Functional_relu_51_forward_input.0","Functional_relu_51_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.97%","-0.00475","0.00820, 0.02790"
"Functional_relu_51_forward_output","Functional_relu_51_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.02%","0.32716","0.00530, 0.01759"
"NN_Conv2d_416_forward_input.0","NN_Conv2d_416_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.02%","0.32716","0.00530, 0.01759"
"NN_Conv2d_416_forward_output","NN_Conv2d_416_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.87%","-0.03449","0.00317, 0.00992"
"NN_Conv2d_417_forward_input.0","NN_Conv2d_417_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.02%","0.32716","0.00530, 0.01759"
"NN_Conv2d_417_forward_output","NN_Conv2d_417_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.87%","-0.03449","0.00317, 0.00992"
"NN_Conv2d_418_forward_input.0","NN_Conv2d_418_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.02%","0.32716","0.00530, 0.01759"
"NN_Conv2d_418_forward_output","NN_Conv2d_418_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.87%","-0.03449","0.00317, 0.00992"
"NN_Conv2d_419_forward_input.0","NN_Conv2d_419_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.02%","0.32716","0.00530, 0.01759"
"NN_Conv2d_419_forward_output","NN_Conv2d_419_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.87%","-0.03449","0.00317, 0.00992"
"NN_Conv2d_420_forward_input.0","NN_Conv2d_420_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.02%","0.32716","0.00530, 0.01759"
"NN_Conv2d_420_forward_output","NN_Conv2d_420_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.87%","-0.03449","0.00317, 0.00992"
"NN_Conv2d_421_forward_input.0","NN_Conv2d_421_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.02%","0.32716","0.00530, 0.01759"
"NN_Conv2d_421_forward_output","NN_Conv2d_421_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.87%","-0.03449","0.00317, 0.00992"
"NN_Conv2d_422_forward_input.0","NN_Conv2d_422_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.02%","0.32716","0.00530, 0.01759"
"NN_Conv2d_422_forward_output","NN_Conv2d_422_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.87%","-0.03449","0.00317, 0.00992"
"NN_Conv2d_423_forward_input.0","NN_Conv2d_423_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.02%","0.32716","0.00530, 0.01759"
"NN_Conv2d_423_forward_output","NN_Conv2d_423_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.87%","-0.03449","0.00317, 0.00992"
"Functional_concat_24_forward_input.0.0","Torch_cat_24_forward_input.0.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.76%","0.05341","0.01584, 0.10211"
"Functional_concat_24_forward_input.0.1","Torch_cat_24_forward_input.0.1","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.87%","-0.03449","0.00317, 0.00992"
"","Torch_cat_24_forward_output","","(10, 480, 14, 14)","False","0.00%","nan","nan, nan"
"Functional_concat_24_forward_output","","(10, 480, 14, 14)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_424_forward_input.0","NN_BatchNorm2d_424_forward_input.0","(10, 480, 14, 14)","(10, 480, 14, 14)","False","0.83%","0.05326","0.01500, 0.10211"
"NN_BatchNorm2d_424_forward_output","NN_BatchNorm2d_424_forward_output","(10, 480, 14, 14)","(10, 480, 14, 14)","False","0.83%","0.05326","0.01500, 0.10211"
"NN_BatchNorm2d_425_forward_input.0","NN_BatchNorm2d_425_forward_input.0","(10, 480, 14, 14)","(10, 480, 14, 14)","False","0.83%","0.05326","0.01500, 0.10211"
"NN_BatchNorm2d_425_forward_output","NN_BatchNorm2d_425_forward_output","(10, 480, 14, 14)","(10, 480, 14, 14)","False","0.83%","0.05326","0.01500, 0.10211"
"NN_BatchNorm2d_426_forward_input.0","NN_BatchNorm2d_426_forward_input.0","(10, 480, 14, 14)","(10, 480, 14, 14)","False","0.83%","0.05326","0.01500, 0.10211"
"NN_BatchNorm2d_426_forward_output","NN_BatchNorm2d_426_forward_output","(10, 480, 14, 14)","(10, 480, 14, 14)","False","0.83%","0.05326","0.01500, 0.10211"
"NN_BatchNorm2d_427_forward_input.0","NN_BatchNorm2d_427_forward_input.0","(10, 480, 14, 14)","(10, 480, 14, 14)","False","0.83%","0.05326","0.01500, 0.10211"
"NN_BatchNorm2d_427_forward_output","NN_BatchNorm2d_427_forward_output","(10, 480, 14, 14)","(10, 480, 14, 14)","False","0.83%","0.05326","0.01500, 0.10211"
"NN_BatchNorm2d_428_forward_input.0","NN_BatchNorm2d_428_forward_input.0","(10, 480, 14, 14)","(10, 480, 14, 14)","False","0.83%","0.05326","0.01500, 0.10211"
"NN_BatchNorm2d_428_forward_output","NN_BatchNorm2d_428_forward_output","(10, 480, 14, 14)","(10, 480, 14, 14)","False","0.83%","0.05326","0.01500, 0.10211"
"NN_BatchNorm2d_429_forward_input.0","NN_BatchNorm2d_429_forward_input.0","(10, 480, 14, 14)","(10, 480, 14, 14)","False","0.83%","0.05326","0.01500, 0.10211"
"NN_BatchNorm2d_429_forward_output","NN_BatchNorm2d_429_forward_output","(10, 480, 14, 14)","(10, 480, 14, 14)","False","0.83%","0.05326","0.01500, 0.10211"
"NN_BatchNorm2d_430_forward_input.0","NN_BatchNorm2d_430_forward_input.0","(10, 480, 14, 14)","(10, 480, 14, 14)","False","0.83%","0.05326","0.01500, 0.10211"
"NN_BatchNorm2d_430_forward_output","NN_BatchNorm2d_430_forward_output","(10, 480, 14, 14)","(10, 480, 14, 14)","False","0.83%","0.05326","0.01500, 0.10211"
"NN_BatchNorm2d_431_forward_input.0","NN_BatchNorm2d_431_forward_input.0","(10, 480, 14, 14)","(10, 480, 14, 14)","False","0.83%","0.05326","0.01500, 0.10211"
"NN_BatchNorm2d_431_forward_output","NN_BatchNorm2d_431_forward_output","(10, 480, 14, 14)","(10, 480, 14, 14)","False","0.83%","0.05326","0.01500, 0.10211"
"Functional_relu_52_forward_input.0","Functional_relu_52_forward_input.0","(10, 480, 14, 14)","(10, 480, 14, 14)","False","0.83%","0.05326","0.01500, 0.10211"
"Functional_relu_52_forward_output","Functional_relu_52_forward_output","(10, 480, 14, 14)","(10, 480, 14, 14)","False","26.53%","0.32155","0.00993, 0.08221"
"NN_Conv2d_424_forward_input.0","NN_Conv2d_424_forward_input.0","(10, 480, 14, 14)","(10, 480, 14, 14)","False","26.53%","0.32155","0.00993, 0.08221"
"NN_Conv2d_424_forward_output","NN_Conv2d_424_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","0.05113","0.00665, 0.02450"
"NN_Conv2d_425_forward_input.0","NN_Conv2d_425_forward_input.0","(10, 480, 14, 14)","(10, 480, 14, 14)","False","26.53%","0.32155","0.00993, 0.08221"
"NN_Conv2d_425_forward_output","NN_Conv2d_425_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","0.05113","0.00665, 0.02450"
"NN_Conv2d_426_forward_input.0","NN_Conv2d_426_forward_input.0","(10, 480, 14, 14)","(10, 480, 14, 14)","False","26.53%","0.32155","0.00993, 0.08221"
"NN_Conv2d_426_forward_output","NN_Conv2d_426_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","0.05113","0.00665, 0.02450"
"NN_Conv2d_427_forward_input.0","NN_Conv2d_427_forward_input.0","(10, 480, 14, 14)","(10, 480, 14, 14)","False","26.53%","0.32155","0.00993, 0.08221"
"NN_Conv2d_427_forward_output","NN_Conv2d_427_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","0.05113","0.00665, 0.02450"
"NN_Conv2d_428_forward_input.0","NN_Conv2d_428_forward_input.0","(10, 480, 14, 14)","(10, 480, 14, 14)","False","26.53%","0.32155","0.00993, 0.08221"
"NN_Conv2d_428_forward_output","NN_Conv2d_428_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","0.05113","0.00665, 0.02450"
"NN_Conv2d_429_forward_input.0","NN_Conv2d_429_forward_input.0","(10, 480, 14, 14)","(10, 480, 14, 14)","False","26.53%","0.32155","0.00993, 0.08221"
"NN_Conv2d_429_forward_output","NN_Conv2d_429_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","0.05113","0.00665, 0.02450"
"NN_Conv2d_430_forward_input.0","NN_Conv2d_430_forward_input.0","(10, 480, 14, 14)","(10, 480, 14, 14)","False","26.53%","0.32155","0.00993, 0.08221"
"NN_Conv2d_430_forward_output","NN_Conv2d_430_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","0.05113","0.00665, 0.02450"
"NN_Conv2d_431_forward_input.0","NN_Conv2d_431_forward_input.0","(10, 480, 14, 14)","(10, 480, 14, 14)","False","26.53%","0.32155","0.00993, 0.08221"
"NN_Conv2d_431_forward_output","NN_Conv2d_431_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","0.05113","0.00665, 0.02450"
"NN_BatchNorm2d_432_forward_input.0","NN_BatchNorm2d_432_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","0.05113","0.00665, 0.02450"
"NN_BatchNorm2d_432_forward_output","NN_BatchNorm2d_432_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","0.05113","0.00665, 0.02450"
"NN_BatchNorm2d_433_forward_input.0","NN_BatchNorm2d_433_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","0.05113","0.00665, 0.02450"
"NN_BatchNorm2d_433_forward_output","NN_BatchNorm2d_433_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","0.05113","0.00665, 0.02450"
"NN_BatchNorm2d_434_forward_input.0","NN_BatchNorm2d_434_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","0.05113","0.00665, 0.02450"
"NN_BatchNorm2d_434_forward_output","NN_BatchNorm2d_434_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","0.05113","0.00665, 0.02450"
"NN_BatchNorm2d_435_forward_input.0","NN_BatchNorm2d_435_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","0.05113","0.00665, 0.02450"
"NN_BatchNorm2d_435_forward_output","NN_BatchNorm2d_435_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","0.05113","0.00665, 0.02450"
"NN_BatchNorm2d_436_forward_input.0","NN_BatchNorm2d_436_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","0.05113","0.00665, 0.02450"
"NN_BatchNorm2d_436_forward_output","NN_BatchNorm2d_436_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","0.05113","0.00665, 0.02450"
"NN_BatchNorm2d_437_forward_input.0","NN_BatchNorm2d_437_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","0.05113","0.00665, 0.02450"
"NN_BatchNorm2d_437_forward_output","NN_BatchNorm2d_437_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","0.05113","0.00665, 0.02450"
"NN_BatchNorm2d_438_forward_input.0","NN_BatchNorm2d_438_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","0.05113","0.00665, 0.02450"
"NN_BatchNorm2d_438_forward_output","NN_BatchNorm2d_438_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","0.05113","0.00665, 0.02450"
"NN_BatchNorm2d_439_forward_input.0","NN_BatchNorm2d_439_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","0.05113","0.00665, 0.02450"
