"ORIGIN NET (mindspore)","TARGET NET (pytorch)","shape of orig","shape of target","result of allclose","ratio of allclose","cosine similarity","mean & max diffs"
"NN_BatchNorm2d_357_forward_input.0","NN_BatchNorm2d_357_forward_input.0","(10, 576, 14, 14)","(10, 576, 14, 14)","False","1.26%","0.05347","0.01295, 0.10462"
"NN_BatchNorm2d_357_forward_output","NN_BatchNorm2d_357_forward_output","(10, 576, 14, 14)","(10, 576, 14, 14)","False","1.26%","0.05347","0.01295, 0.10462"
"NN_BatchNorm2d_358_forward_input.0","NN_BatchNorm2d_358_forward_input.0","(10, 576, 14, 14)","(10, 576, 14, 14)","False","1.26%","0.05347","0.01295, 0.10462"
"NN_BatchNorm2d_358_forward_output","NN_BatchNorm2d_358_forward_output","(10, 576, 14, 14)","(10, 576, 14, 14)","False","1.26%","0.05347","0.01295, 0.10462"
"NN_BatchNorm2d_359_forward_input.0","NN_BatchNorm2d_359_forward_input.0","(10, 576, 14, 14)","(10, 576, 14, 14)","False","1.26%","0.05347","0.01295, 0.10462"
"NN_BatchNorm2d_359_forward_output","NN_BatchNorm2d_359_forward_output","(10, 576, 14, 14)","(10, 576, 14, 14)","False","1.26%","0.05347","0.01295, 0.10462"
"Functional_relu_58_forward_input.0","Functional_relu_58_forward_input.0","(10, 576, 14, 14)","(10, 576, 14, 14)","False","1.26%","0.05347","0.01295, 0.10462"
"Functional_relu_58_forward_output","Functional_relu_58_forward_output","(10, 576, 14, 14)","(10, 576, 14, 14)","False","27.02%","0.32192","0.00859, 0.08209"
"NN_Conv2d_354_forward_input.0","NN_Conv2d_354_forward_input.0","(10, 576, 14, 14)","(10, 576, 14, 14)","False","27.02%","0.32192","0.00859, 0.08209"
"NN_Conv2d_354_forward_output","NN_Conv2d_354_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.79%","0.03382","0.00647, 0.03332"
"NN_Conv2d_355_forward_input.0","NN_Conv2d_355_forward_input.0","(10, 576, 14, 14)","(10, 576, 14, 14)","False","27.02%","0.32192","0.00859, 0.08209"
"NN_Conv2d_355_forward_output","NN_Conv2d_355_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.79%","0.03382","0.00647, 0.03332"
"NN_Conv2d_356_forward_input.0","NN_Conv2d_356_forward_input.0","(10, 576, 14, 14)","(10, 576, 14, 14)","False","27.02%","0.32192","0.00859, 0.08209"
"NN_Conv2d_356_forward_output","NN_Conv2d_356_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.79%","0.03382","0.00647, 0.03332"
"NN_Conv2d_357_forward_input.0","NN_Conv2d_357_forward_input.0","(10, 576, 14, 14)","(10, 576, 14, 14)","False","27.02%","0.32192","0.00859, 0.08209"
"NN_Conv2d_357_forward_output","NN_Conv2d_357_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.79%","0.03382","0.00647, 0.03332"
"NN_Conv2d_358_forward_input.0","NN_Conv2d_358_forward_input.0","(10, 576, 14, 14)","(10, 576, 14, 14)","False","27.02%","0.32192","0.00859, 0.08209"
"NN_Conv2d_358_forward_output","NN_Conv2d_358_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.79%","0.03382","0.00647, 0.03332"
"NN_Conv2d_359_forward_input.0","NN_Conv2d_359_forward_input.0","(10, 576, 14, 14)","(10, 576, 14, 14)","False","27.02%","0.32192","0.00859, 0.08209"
"NN_Conv2d_359_forward_output","NN_Conv2d_359_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.79%","0.03382","0.00647, 0.03332"
"NN_BatchNorm2d_360_forward_input.0","NN_BatchNorm2d_360_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.79%","0.03382","0.00647, 0.03332"
"NN_BatchNorm2d_360_forward_output","NN_BatchNorm2d_360_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.79%","0.03382","0.00647, 0.03332"
"NN_BatchNorm2d_361_forward_input.0","NN_BatchNorm2d_361_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.79%","0.03382","0.00647, 0.03332"
"NN_BatchNorm2d_361_forward_output","NN_BatchNorm2d_361_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.79%","0.03382","0.00647, 0.03332"
"NN_BatchNorm2d_362_forward_input.0","NN_BatchNorm2d_362_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.79%","0.03382","0.00647, 0.03332"
"NN_BatchNorm2d_362_forward_output","NN_BatchNorm2d_362_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.79%","0.03382","0.00647, 0.03332"
"NN_BatchNorm2d_363_forward_input.0","NN_BatchNorm2d_363_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.79%","0.03382","0.00647, 0.03332"
"NN_BatchNorm2d_363_forward_output","NN_BatchNorm2d_363_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.79%","0.03382","0.00647, 0.03332"
"NN_BatchNorm2d_364_forward_input.0","NN_BatchNorm2d_364_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.79%","0.03382","0.00647, 0.03332"
"NN_BatchNorm2d_364_forward_output","NN_BatchNorm2d_364_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.79%","0.03382","0.00647, 0.03332"
"NN_BatchNorm2d_365_forward_input.0","NN_BatchNorm2d_365_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.79%","0.03382","0.00647, 0.03332"
"NN_BatchNorm2d_365_forward_output","NN_BatchNorm2d_365_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.79%","0.03382","0.00647, 0.03332"
"Functional_relu_59_forward_input.0","Functional_relu_59_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.79%","0.03382","0.00647, 0.03332"
"Functional_relu_59_forward_output","Functional_relu_59_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","22.46%","0.33297","0.00441, 0.02107"
"NN_Conv2d_360_forward_input.0","NN_Conv2d_360_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","22.46%","0.33297","0.00441, 0.02107"
"NN_Conv2d_360_forward_output","NN_Conv2d_360_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","3.13%","-0.13663","0.00314, 0.01042"
"NN_Conv2d_361_forward_input.0","NN_Conv2d_361_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","22.46%","0.33297","0.00441, 0.02107"
"NN_Conv2d_361_forward_output","NN_Conv2d_361_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","3.13%","-0.13663","0.00314, 0.01042"
"NN_Conv2d_362_forward_input.0","NN_Conv2d_362_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","22.46%","0.33297","0.00441, 0.02107"
"NN_Conv2d_362_forward_output","NN_Conv2d_362_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","3.13%","-0.13663","0.00314, 0.01042"
"NN_Conv2d_363_forward_input.0","NN_Conv2d_363_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","22.46%","0.33297","0.00441, 0.02107"
"NN_Conv2d_363_forward_output","NN_Conv2d_363_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","3.13%","-0.13663","0.00314, 0.01042"
"NN_Conv2d_364_forward_input.0","NN_Conv2d_364_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","22.46%","0.33297","0.00441, 0.02107"
"NN_Conv2d_364_forward_output","NN_Conv2d_364_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","3.13%","-0.13663","0.00314, 0.01042"
"NN_Conv2d_365_forward_input.0","NN_Conv2d_365_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","22.46%","0.33297","0.00441, 0.02107"
"NN_Conv2d_365_forward_output","NN_Conv2d_365_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","3.13%","-0.13663","0.00314, 0.01042"
"Functional_concat_28_forward_input.0.0","Torch_cat_28_forward_input.0.0","(10, 576, 14, 14)","(10, 576, 14, 14)","False","1.26%","0.05347","0.01295, 0.10462"
"Functional_concat_28_forward_input.0.1","Torch_cat_28_forward_input.0.1","(10, 32, 14, 14)","(10, 32, 14, 14)","False","3.13%","-0.13663","0.00314, 0.01042"
"","Torch_cat_28_forward_output","","(10, 608, 14, 14)","False","0.00%","nan","nan, nan"
"Functional_concat_28_forward_output","","(10, 608, 14, 14)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_366_forward_input.0","NN_BatchNorm2d_366_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.36%","0.05315","0.01243, 0.10462"
"NN_BatchNorm2d_366_forward_output","NN_BatchNorm2d_366_forward_output","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.36%","0.05315","0.01243, 0.10462"
"NN_BatchNorm2d_367_forward_input.0","NN_BatchNorm2d_367_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.36%","0.05315","0.01243, 0.10462"
"NN_BatchNorm2d_367_forward_output","NN_BatchNorm2d_367_forward_output","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.36%","0.05315","0.01243, 0.10462"
"NN_BatchNorm2d_368_forward_input.0","NN_BatchNorm2d_368_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.36%","0.05315","0.01243, 0.10462"
"NN_BatchNorm2d_368_forward_output","NN_BatchNorm2d_368_forward_output","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.36%","0.05315","0.01243, 0.10462"
"NN_BatchNorm2d_369_forward_input.0","NN_BatchNorm2d_369_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.36%","0.05315","0.01243, 0.10462"
"NN_BatchNorm2d_369_forward_output","NN_BatchNorm2d_369_forward_output","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.36%","0.05315","0.01243, 0.10462"
"NN_BatchNorm2d_370_forward_input.0","NN_BatchNorm2d_370_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.36%","0.05315","0.01243, 0.10462"
"NN_BatchNorm2d_370_forward_output","NN_BatchNorm2d_370_forward_output","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.36%","0.05315","0.01243, 0.10462"
"NN_BatchNorm2d_371_forward_input.0","NN_BatchNorm2d_371_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.36%","0.05315","0.01243, 0.10462"
"NN_BatchNorm2d_371_forward_output","NN_BatchNorm2d_371_forward_output","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.36%","0.05315","0.01243, 0.10462"
"Functional_relu_60_forward_input.0","Functional_relu_60_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.36%","0.05315","0.01243, 0.10462"
"Functional_relu_60_forward_output","Functional_relu_60_forward_output","(10, 608, 14, 14)","(10, 608, 14, 14)","False","26.50%","0.32217","0.00820, 0.08209"
"NN_Conv2d_366_forward_input.0","NN_Conv2d_366_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","26.50%","0.32217","0.00820, 0.08209"
"NN_Conv2d_366_forward_output","NN_Conv2d_366_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00174","0.00734, 0.02844"
"NN_Conv2d_367_forward_input.0","NN_Conv2d_367_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","26.50%","0.32217","0.00820, 0.08209"
"NN_Conv2d_367_forward_output","NN_Conv2d_367_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00174","0.00734, 0.02844"
"NN_Conv2d_368_forward_input.0","NN_Conv2d_368_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","26.50%","0.32217","0.00820, 0.08209"
"NN_Conv2d_368_forward_output","NN_Conv2d_368_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00174","0.00734, 0.02844"
"NN_Conv2d_369_forward_input.0","NN_Conv2d_369_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","26.50%","0.32217","0.00820, 0.08209"
"NN_Conv2d_369_forward_output","NN_Conv2d_369_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00174","0.00734, 0.02844"
"NN_Conv2d_370_forward_input.0","NN_Conv2d_370_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","26.50%","0.32217","0.00820, 0.08209"
"NN_Conv2d_370_forward_output","NN_Conv2d_370_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00174","0.00734, 0.02844"
"NN_Conv2d_371_forward_input.0","NN_Conv2d_371_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","26.50%","0.32217","0.00820, 0.08209"
"NN_Conv2d_371_forward_output","NN_Conv2d_371_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00174","0.00734, 0.02844"
"NN_BatchNorm2d_372_forward_input.0","NN_BatchNorm2d_372_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00174","0.00734, 0.02844"
"NN_BatchNorm2d_372_forward_output","NN_BatchNorm2d_372_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00174","0.00734, 0.02844"
"NN_BatchNorm2d_373_forward_input.0","NN_BatchNorm2d_373_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00174","0.00734, 0.02844"
"NN_BatchNorm2d_373_forward_output","NN_BatchNorm2d_373_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00174","0.00734, 0.02844"
"NN_BatchNorm2d_374_forward_input.0","NN_BatchNorm2d_374_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00174","0.00734, 0.02844"
"NN_BatchNorm2d_374_forward_output","NN_BatchNorm2d_374_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00174","0.00734, 0.02844"
"NN_BatchNorm2d_375_forward_input.0","NN_BatchNorm2d_375_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00174","0.00734, 0.02844"
"NN_BatchNorm2d_375_forward_output","NN_BatchNorm2d_375_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00174","0.00734, 0.02844"
"NN_BatchNorm2d_376_forward_input.0","NN_BatchNorm2d_376_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00174","0.00734, 0.02844"
"NN_BatchNorm2d_376_forward_output","NN_BatchNorm2d_376_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00174","0.00734, 0.02844"
"NN_BatchNorm2d_377_forward_input.0","NN_BatchNorm2d_377_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00174","0.00734, 0.02844"
"NN_BatchNorm2d_377_forward_output","NN_BatchNorm2d_377_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00174","0.00734, 0.02844"
"Functional_relu_61_forward_input.0","Functional_relu_61_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00174","0.00734, 0.02844"
"Functional_relu_61_forward_output","Functional_relu_61_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","24.38%","0.26605","0.00508, 0.01745"
"NN_Conv2d_372_forward_input.0","NN_Conv2d_372_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","24.38%","0.26605","0.00508, 0.01745"
"NN_Conv2d_372_forward_output","NN_Conv2d_372_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.90%","0.03604","0.00240, 0.01015"
"NN_Conv2d_373_forward_input.0","NN_Conv2d_373_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","24.38%","0.26605","0.00508, 0.01745"
"NN_Conv2d_373_forward_output","NN_Conv2d_373_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.90%","0.03604","0.00240, 0.01015"
"NN_Conv2d_374_forward_input.0","NN_Conv2d_374_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","24.38%","0.26605","0.00508, 0.01745"
"NN_Conv2d_374_forward_output","NN_Conv2d_374_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.90%","0.03604","0.00240, 0.01015"
"NN_Conv2d_375_forward_input.0","NN_Conv2d_375_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","24.38%","0.26605","0.00508, 0.01745"
"NN_Conv2d_375_forward_output","NN_Conv2d_375_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.90%","0.03604","0.00240, 0.01015"
"NN_Conv2d_376_forward_input.0","NN_Conv2d_376_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","24.38%","0.26605","0.00508, 0.01745"
"NN_Conv2d_376_forward_output","NN_Conv2d_376_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.90%","0.03604","0.00240, 0.01015"
"NN_Conv2d_377_forward_input.0","NN_Conv2d_377_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","24.38%","0.26605","0.00508, 0.01745"
"NN_Conv2d_377_forward_output","NN_Conv2d_377_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.90%","0.03604","0.00240, 0.01015"
"Functional_concat_29_forward_input.0.0","Torch_cat_29_forward_input.0.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.36%","0.05315","0.01243, 0.10462"
"Functional_concat_29_forward_input.0.1","Torch_cat_29_forward_input.0.1","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.90%","0.03604","0.00240, 0.01015"
"","Torch_cat_29_forward_output","","(10, 640, 14, 14)","False","0.00%","nan","nan, nan"
"Functional_concat_29_forward_output","","(10, 640, 14, 14)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_378_forward_input.0","NN_BatchNorm2d_378_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.38%","0.05313","0.01193, 0.10462"
"NN_BatchNorm2d_378_forward_output","NN_BatchNorm2d_378_forward_output","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.38%","0.05313","0.01193, 0.10462"
"NN_BatchNorm2d_379_forward_input.0","NN_BatchNorm2d_379_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.38%","0.05313","0.01193, 0.10462"
"NN_BatchNorm2d_379_forward_output","NN_BatchNorm2d_379_forward_output","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.38%","0.05313","0.01193, 0.10462"
"NN_BatchNorm2d_380_forward_input.0","NN_BatchNorm2d_380_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.38%","0.05313","0.01193, 0.10462"
"NN_BatchNorm2d_380_forward_output","NN_BatchNorm2d_380_forward_output","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.38%","0.05313","0.01193, 0.10462"
"NN_BatchNorm2d_381_forward_input.0","NN_BatchNorm2d_381_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.38%","0.05313","0.01193, 0.10462"
"NN_BatchNorm2d_381_forward_output","NN_BatchNorm2d_381_forward_output","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.38%","0.05313","0.01193, 0.10462"
"NN_BatchNorm2d_382_forward_input.0","NN_BatchNorm2d_382_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.38%","0.05313","0.01193, 0.10462"
"NN_BatchNorm2d_382_forward_output","NN_BatchNorm2d_382_forward_output","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.38%","0.05313","0.01193, 0.10462"
"NN_BatchNorm2d_383_forward_input.0","NN_BatchNorm2d_383_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.38%","0.05313","0.01193, 0.10462"
"NN_BatchNorm2d_383_forward_output","NN_BatchNorm2d_383_forward_output","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.38%","0.05313","0.01193, 0.10462"
"Functional_relu_62_forward_input.0","Functional_relu_62_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.38%","0.05313","0.01193, 0.10462"
"Functional_relu_62_forward_output","Functional_relu_62_forward_output","(10, 640, 14, 14)","(10, 640, 14, 14)","False","26.54%","0.32214","0.00786, 0.08209"
"NN_Conv2d_378_forward_input.0","NN_Conv2d_378_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","26.54%","0.32214","0.00786, 0.08209"
"NN_Conv2d_378_forward_output","NN_Conv2d_378_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.01%","-0.00180","0.00667, 0.02480"
"NN_Conv2d_379_forward_input.0","NN_Conv2d_379_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","26.54%","0.32214","0.00786, 0.08209"
"NN_Conv2d_379_forward_output","NN_Conv2d_379_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.01%","-0.00180","0.00667, 0.02480"
"NN_Conv2d_380_forward_input.0","NN_Conv2d_380_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","26.54%","0.32214","0.00786, 0.08209"
"NN_Conv2d_380_forward_output","NN_Conv2d_380_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.01%","-0.00180","0.00667, 0.02480"
"NN_Conv2d_381_forward_input.0","NN_Conv2d_381_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","26.54%","0.32214","0.00786, 0.08209"
"NN_Conv2d_381_forward_output","NN_Conv2d_381_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.01%","-0.00180","0.00667, 0.02480"
"NN_Conv2d_382_forward_input.0","NN_Conv2d_382_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","26.54%","0.32214","0.00786, 0.08209"
"NN_Conv2d_382_forward_output","NN_Conv2d_382_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.01%","-0.00180","0.00667, 0.02480"
"NN_Conv2d_383_forward_input.0","NN_Conv2d_383_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","26.54%","0.32214","0.00786, 0.08209"
"NN_Conv2d_383_forward_output","NN_Conv2d_383_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.01%","-0.00180","0.00667, 0.02480"
"NN_BatchNorm2d_384_forward_input.0","NN_BatchNorm2d_384_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.01%","-0.00180","0.00667, 0.02480"
"NN_BatchNorm2d_384_forward_output","NN_BatchNorm2d_384_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.01%","-0.00180","0.00667, 0.02480"
"NN_BatchNorm2d_385_forward_input.0","NN_BatchNorm2d_385_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.01%","-0.00180","0.00667, 0.02480"
"NN_BatchNorm2d_385_forward_output","NN_BatchNorm2d_385_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.01%","-0.00180","0.00667, 0.02480"
"NN_BatchNorm2d_386_forward_input.0","NN_BatchNorm2d_386_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.01%","-0.00180","0.00667, 0.02480"
"NN_BatchNorm2d_386_forward_output","NN_BatchNorm2d_386_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.01%","-0.00180","0.00667, 0.02480"
"NN_BatchNorm2d_387_forward_input.0","NN_BatchNorm2d_387_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.01%","-0.00180","0.00667, 0.02480"
"NN_BatchNorm2d_387_forward_output","NN_BatchNorm2d_387_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.01%","-0.00180","0.00667, 0.02480"
"NN_BatchNorm2d_388_forward_input.0","NN_BatchNorm2d_388_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.01%","-0.00180","0.00667, 0.02480"
"NN_BatchNorm2d_388_forward_output","NN_BatchNorm2d_388_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.01%","-0.00180","0.00667, 0.02480"
"NN_BatchNorm2d_389_forward_input.0","NN_BatchNorm2d_389_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.01%","-0.00180","0.00667, 0.02480"
"NN_BatchNorm2d_389_forward_output","NN_BatchNorm2d_389_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.01%","-0.00180","0.00667, 0.02480"
"Functional_relu_63_forward_input.0","Functional_relu_63_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.01%","-0.00180","0.00667, 0.02480"
"Functional_relu_63_forward_output","Functional_relu_63_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","23.70%","0.31912","0.00431, 0.01451"
"NN_Conv2d_384_forward_input.0","NN_Conv2d_384_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","23.70%","0.31912","0.00431, 0.01451"
"NN_Conv2d_384_forward_output","NN_Conv2d_384_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.71%","0.12111","0.00216, 0.00885"
"NN_Conv2d_385_forward_input.0","NN_Conv2d_385_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","23.70%","0.31912","0.00431, 0.01451"
"NN_Conv2d_385_forward_output","NN_Conv2d_385_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.71%","0.12111","0.00216, 0.00885"
"NN_Conv2d_386_forward_input.0","NN_Conv2d_386_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","23.70%","0.31912","0.00431, 0.01451"
"NN_Conv2d_386_forward_output","NN_Conv2d_386_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.71%","0.12111","0.00216, 0.00885"
"NN_Conv2d_387_forward_input.0","NN_Conv2d_387_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","23.70%","0.31912","0.00431, 0.01451"
"NN_Conv2d_387_forward_output","NN_Conv2d_387_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.71%","0.12111","0.00216, 0.00885"
"NN_Conv2d_388_forward_input.0","NN_Conv2d_388_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","23.70%","0.31912","0.00431, 0.01451"
"NN_Conv2d_388_forward_output","NN_Conv2d_388_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.71%","0.12111","0.00216, 0.00885"
"NN_Conv2d_389_forward_input.0","NN_Conv2d_389_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","23.70%","0.31912","0.00431, 0.01451"
"NN_Conv2d_389_forward_output","NN_Conv2d_389_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.71%","0.12111","0.00216, 0.00885"
"Functional_concat_30_forward_input.0.0","Torch_cat_30_forward_input.0.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.38%","0.05313","0.01193, 0.10462"
"Functional_concat_30_forward_input.0.1","Torch_cat_30_forward_input.0.1","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.71%","0.12111","0.00216, 0.00885"
"","Torch_cat_30_forward_output","","(10, 672, 14, 14)","False","0.00%","nan","nan, nan"
