"ORIGIN NET (mindspore)","TARGET NET (pytorch)","shape of orig","shape of target","result of allclose","ratio of allclose","cosine similarity","mean & max diffs"
"NN_Conv2d_125_forward_output","NN_Conv2d_125_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.35%","0.01466","0.00273, 0.01256"
"Functional_concat_29_forward_input.0.0","Torch_cat_29_forward_input.0.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.07%","0.04677","0.01469, 0.14673"
"Functional_concat_29_forward_input.0.1","Torch_cat_29_forward_input.0.1","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.35%","0.01466","0.00273, 0.01256"
"","Torch_cat_29_forward_output","","(10, 640, 14, 14)","False","0.00%","nan","nan, nan"
"Functional_concat_29_forward_output","","(10, 640, 14, 14)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_126_forward_input.0","NN_BatchNorm2d_126_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.13%","0.04674","0.01409, 0.14673"
"NN_BatchNorm2d_126_forward_output","NN_BatchNorm2d_126_forward_output","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.13%","0.04674","0.01409, 0.14673"
"NN_BatchNorm2d_127_forward_input.0","NN_BatchNorm2d_127_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.13%","0.04674","0.01409, 0.14673"
"NN_BatchNorm2d_127_forward_output","NN_BatchNorm2d_127_forward_output","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.13%","0.04674","0.01409, 0.14673"
"Functional_relu_62_forward_input.0","Functional_relu_62_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.13%","0.04674","0.01409, 0.14673"
"Functional_relu_62_forward_output","Functional_relu_62_forward_output","(10, 640, 14, 14)","(10, 640, 14, 14)","False","26.42%","0.32187","0.00932, 0.10097"
"NN_Conv2d_126_forward_input.0","NN_Conv2d_126_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","26.42%","0.32187","0.00932, 0.10097"
"NN_Conv2d_126_forward_output","NN_Conv2d_126_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.80%","0.00186","0.00791, 0.03569"
"NN_Conv2d_127_forward_input.0","NN_Conv2d_127_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","26.42%","0.32187","0.00932, 0.10097"
"NN_Conv2d_127_forward_output","NN_Conv2d_127_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.80%","0.00186","0.00791, 0.03569"
"NN_BatchNorm2d_128_forward_input.0","NN_BatchNorm2d_128_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.80%","0.00186","0.00791, 0.03569"
"NN_BatchNorm2d_128_forward_output","NN_BatchNorm2d_128_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.80%","0.00186","0.00791, 0.03569"
"NN_BatchNorm2d_129_forward_input.0","NN_BatchNorm2d_129_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.80%","0.00186","0.00791, 0.03569"
"NN_BatchNorm2d_129_forward_output","NN_BatchNorm2d_129_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.80%","0.00186","0.00791, 0.03569"
"Functional_relu_63_forward_input.0","Functional_relu_63_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.80%","0.00186","0.00791, 0.03569"
"Functional_relu_63_forward_output","Functional_relu_63_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","24.05%","0.32148","0.00509, 0.02253"
"NN_Conv2d_128_forward_input.0","NN_Conv2d_128_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","24.05%","0.32148","0.00509, 0.02253"
"NN_Conv2d_128_forward_output","NN_Conv2d_128_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.80%","0.10202","0.00261, 0.01249"
"NN_Conv2d_129_forward_input.0","NN_Conv2d_129_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","24.05%","0.32148","0.00509, 0.02253"
"NN_Conv2d_129_forward_output","NN_Conv2d_129_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.80%","0.10202","0.00261, 0.01249"
"Functional_concat_30_forward_input.0.0","Torch_cat_30_forward_input.0.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.13%","0.04674","0.01409, 0.14673"
"Functional_concat_30_forward_input.0.1","Torch_cat_30_forward_input.0.1","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.80%","0.10202","0.00261, 0.01249"
"","Torch_cat_30_forward_output","","(10, 672, 14, 14)","False","0.00%","nan","nan, nan"
"Functional_concat_30_forward_output","","(10, 672, 14, 14)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_130_forward_input.0","NN_BatchNorm2d_130_forward_input.0","(10, 672, 14, 14)","(10, 672, 14, 14)","False","1.21%","0.04680","0.01354, 0.14673"
"NN_BatchNorm2d_130_forward_output","NN_BatchNorm2d_130_forward_output","(10, 672, 14, 14)","(10, 672, 14, 14)","False","1.21%","0.04680","0.01354, 0.14673"
"NN_BatchNorm2d_131_forward_input.0","NN_BatchNorm2d_131_forward_input.0","(10, 672, 14, 14)","(10, 672, 14, 14)","False","1.21%","0.04680","0.01354, 0.14673"
"NN_BatchNorm2d_131_forward_output","NN_BatchNorm2d_131_forward_output","(10, 672, 14, 14)","(10, 672, 14, 14)","False","1.21%","0.04680","0.01354, 0.14673"
"Functional_relu_64_forward_input.0","Functional_relu_64_forward_input.0","(10, 672, 14, 14)","(10, 672, 14, 14)","False","1.21%","0.04680","0.01354, 0.14673"
"Functional_relu_64_forward_output","Functional_relu_64_forward_output","(10, 672, 14, 14)","(10, 672, 14, 14)","False","26.36%","0.32208","0.00895, 0.10097"
"NN_Conv2d_130_forward_input.0","NN_Conv2d_130_forward_input.0","(10, 672, 14, 14)","(10, 672, 14, 14)","False","26.36%","0.32208","0.00895, 0.10097"
"NN_Conv2d_130_forward_output","NN_Conv2d_130_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.89%","0.01304","0.00738, 0.03733"
"NN_Conv2d_131_forward_input.0","NN_Conv2d_131_forward_input.0","(10, 672, 14, 14)","(10, 672, 14, 14)","False","26.36%","0.32208","0.00895, 0.10097"
"NN_Conv2d_131_forward_output","NN_Conv2d_131_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.89%","0.01304","0.00738, 0.03733"
"NN_BatchNorm2d_132_forward_input.0","NN_BatchNorm2d_132_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.89%","0.01304","0.00738, 0.03733"
"NN_BatchNorm2d_132_forward_output","NN_BatchNorm2d_132_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.89%","0.01304","0.00738, 0.03733"
"NN_BatchNorm2d_133_forward_input.0","NN_BatchNorm2d_133_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.89%","0.01304","0.00738, 0.03733"
"NN_BatchNorm2d_133_forward_output","NN_BatchNorm2d_133_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.89%","0.01304","0.00738, 0.03733"
"Functional_relu_65_forward_input.0","Functional_relu_65_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.89%","0.01304","0.00738, 0.03733"
"Functional_relu_65_forward_output","Functional_relu_65_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.17%","0.24596","0.00543, 0.02649"
"NN_Conv2d_132_forward_input.0","NN_Conv2d_132_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.17%","0.24596","0.00543, 0.02649"
"NN_Conv2d_132_forward_output","NN_Conv2d_132_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.95%","-0.05759","0.00279, 0.01050"
"NN_Conv2d_133_forward_input.0","NN_Conv2d_133_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.17%","0.24596","0.00543, 0.02649"
"NN_Conv2d_133_forward_output","NN_Conv2d_133_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.95%","-0.05759","0.00279, 0.01050"
"Functional_concat_31_forward_input.0.0","Torch_cat_31_forward_input.0.0","(10, 672, 14, 14)","(10, 672, 14, 14)","False","1.21%","0.04680","0.01354, 0.14673"
"Functional_concat_31_forward_input.0.1","Torch_cat_31_forward_input.0.1","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.95%","-0.05759","0.00279, 0.01050"
"","Torch_cat_31_forward_output","","(10, 704, 14, 14)","False","0.00%","nan","nan, nan"
"Functional_concat_31_forward_output","","(10, 704, 14, 14)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_134_forward_input.0","NN_BatchNorm2d_134_forward_input.0","(10, 704, 14, 14)","(10, 704, 14, 14)","False","1.24%","0.04670","0.01305, 0.14673"
"NN_BatchNorm2d_134_forward_output","NN_BatchNorm2d_134_forward_output","(10, 704, 14, 14)","(10, 704, 14, 14)","False","1.24%","0.04670","0.01305, 0.14673"
"NN_BatchNorm2d_135_forward_input.0","NN_BatchNorm2d_135_forward_input.0","(10, 704, 14, 14)","(10, 704, 14, 14)","False","1.24%","0.04670","0.01305, 0.14673"
"NN_BatchNorm2d_135_forward_output","NN_BatchNorm2d_135_forward_output","(10, 704, 14, 14)","(10, 704, 14, 14)","False","1.24%","0.04670","0.01305, 0.14673"
"Functional_relu_66_forward_input.0","Functional_relu_66_forward_input.0","(10, 704, 14, 14)","(10, 704, 14, 14)","False","1.24%","0.04670","0.01305, 0.14673"
"Functional_relu_66_forward_output","Functional_relu_66_forward_output","(10, 704, 14, 14)","(10, 704, 14, 14)","False","26.76%","0.32191","0.00866, 0.10097"
"NN_Conv2d_134_forward_input.0","NN_Conv2d_134_forward_input.0","(10, 704, 14, 14)","(10, 704, 14, 14)","False","26.76%","0.32191","0.00866, 0.10097"
"NN_Conv2d_134_forward_output","NN_Conv2d_134_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.06%","0.11868","0.00668, 0.03132"
"NN_Conv2d_135_forward_input.0","NN_Conv2d_135_forward_input.0","(10, 704, 14, 14)","(10, 704, 14, 14)","False","26.76%","0.32191","0.00866, 0.10097"
"NN_Conv2d_135_forward_output","NN_Conv2d_135_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.06%","0.11868","0.00668, 0.03132"
"NN_BatchNorm2d_136_forward_input.0","NN_BatchNorm2d_136_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.06%","0.11868","0.00668, 0.03132"
"NN_BatchNorm2d_136_forward_output","NN_BatchNorm2d_136_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.06%","0.11868","0.00668, 0.03132"
"NN_BatchNorm2d_137_forward_input.0","NN_BatchNorm2d_137_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.06%","0.11868","0.00668, 0.03132"
"NN_BatchNorm2d_137_forward_output","NN_BatchNorm2d_137_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.06%","0.11868","0.00668, 0.03132"
"Functional_relu_67_forward_input.0","Functional_relu_67_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.06%","0.11868","0.00668, 0.03132"
"Functional_relu_67_forward_output","Functional_relu_67_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","27.41%","0.39173","0.00463, 0.02227"
"NN_Conv2d_136_forward_input.0","NN_Conv2d_136_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","27.41%","0.39173","0.00463, 0.02227"
"NN_Conv2d_136_forward_output","NN_Conv2d_136_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.02%","-0.14041","0.00325, 0.01167"
"NN_Conv2d_137_forward_input.0","NN_Conv2d_137_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","27.41%","0.39173","0.00463, 0.02227"
"NN_Conv2d_137_forward_output","NN_Conv2d_137_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.02%","-0.14041","0.00325, 0.01167"
"Functional_concat_32_forward_input.0.0","Torch_cat_32_forward_input.0.0","(10, 704, 14, 14)","(10, 704, 14, 14)","False","1.24%","0.04670","0.01305, 0.14673"
"Functional_concat_32_forward_input.0.1","Torch_cat_32_forward_input.0.1","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.02%","-0.14041","0.00325, 0.01167"
"","Torch_cat_32_forward_output","","(10, 736, 14, 14)","False","0.00%","nan","nan, nan"
"Functional_concat_32_forward_output","","(10, 736, 14, 14)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_138_forward_input.0","NN_BatchNorm2d_138_forward_input.0","(10, 736, 14, 14)","(10, 736, 14, 14)","False","1.28%","0.04647","0.01263, 0.14673"
"NN_BatchNorm2d_138_forward_output","NN_BatchNorm2d_138_forward_output","(10, 736, 14, 14)","(10, 736, 14, 14)","False","1.28%","0.04647","0.01263, 0.14673"
"NN_BatchNorm2d_139_forward_input.0","NN_BatchNorm2d_139_forward_input.0","(10, 736, 14, 14)","(10, 736, 14, 14)","False","1.28%","0.04647","0.01263, 0.14673"
"NN_BatchNorm2d_139_forward_output","NN_BatchNorm2d_139_forward_output","(10, 736, 14, 14)","(10, 736, 14, 14)","False","1.28%","0.04647","0.01263, 0.14673"
"Functional_relu_68_forward_input.0","Functional_relu_68_forward_input.0","(10, 736, 14, 14)","(10, 736, 14, 14)","False","1.28%","0.04647","0.01263, 0.14673"
"Functional_relu_68_forward_output","Functional_relu_68_forward_output","(10, 736, 14, 14)","(10, 736, 14, 14)","False","26.94%","0.32173","0.00837, 0.10097"
"NN_Conv2d_138_forward_input.0","NN_Conv2d_138_forward_input.0","(10, 736, 14, 14)","(10, 736, 14, 14)","False","26.94%","0.32173","0.00837, 0.10097"
"NN_Conv2d_138_forward_output","NN_Conv2d_138_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.92%","0.02018","0.00714, 0.03366"
"NN_Conv2d_139_forward_input.0","NN_Conv2d_139_forward_input.0","(10, 736, 14, 14)","(10, 736, 14, 14)","False","26.94%","0.32173","0.00837, 0.10097"
"NN_Conv2d_139_forward_output","NN_Conv2d_139_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.92%","0.02018","0.00714, 0.03366"
"NN_BatchNorm2d_140_forward_input.0","NN_BatchNorm2d_140_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.92%","0.02018","0.00714, 0.03366"
"NN_BatchNorm2d_140_forward_output","NN_BatchNorm2d_140_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.92%","0.02018","0.00714, 0.03366"
"NN_BatchNorm2d_141_forward_input.0","NN_BatchNorm2d_141_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.92%","0.02018","0.00714, 0.03366"
"NN_BatchNorm2d_141_forward_output","NN_BatchNorm2d_141_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.92%","0.02018","0.00714, 0.03366"
"Functional_relu_69_forward_input.0","Functional_relu_69_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.92%","0.02018","0.00714, 0.03366"
"Functional_relu_69_forward_output","Functional_relu_69_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","23.94%","0.32542","0.00447, 0.02612"
"NN_Conv2d_140_forward_input.0","NN_Conv2d_140_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","23.94%","0.32542","0.00447, 0.02612"
"NN_Conv2d_140_forward_output","NN_Conv2d_140_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.16%","0.11876","0.00267, 0.01094"
"NN_Conv2d_141_forward_input.0","NN_Conv2d_141_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","23.94%","0.32542","0.00447, 0.02612"
"NN_Conv2d_141_forward_output","NN_Conv2d_141_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.16%","0.11876","0.00267, 0.01094"
"Functional_concat_33_forward_input.0.0","Torch_cat_33_forward_input.0.0","(10, 736, 14, 14)","(10, 736, 14, 14)","False","1.28%","0.04647","0.01263, 0.14673"
"Functional_concat_33_forward_input.0.1","Torch_cat_33_forward_input.0.1","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.16%","0.11876","0.00267, 0.01094"
"","Torch_cat_33_forward_output","","(10, 768, 14, 14)","False","0.00%","nan","nan, nan"
"Functional_concat_33_forward_output","","(10, 768, 14, 14)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_142_forward_input.0","NN_BatchNorm2d_142_forward_input.0","(10, 768, 14, 14)","(10, 768, 14, 14)","False","1.31%","0.04655","0.01221, 0.14673"
"NN_BatchNorm2d_142_forward_output","NN_BatchNorm2d_142_forward_output","(10, 768, 14, 14)","(10, 768, 14, 14)","False","1.31%","0.04655","0.01221, 0.14673"
"NN_BatchNorm2d_143_forward_input.0","NN_BatchNorm2d_143_forward_input.0","(10, 768, 14, 14)","(10, 768, 14, 14)","False","1.31%","0.04655","0.01221, 0.14673"
"NN_BatchNorm2d_143_forward_output","NN_BatchNorm2d_143_forward_output","(10, 768, 14, 14)","(10, 768, 14, 14)","False","1.31%","0.04655","0.01221, 0.14673"
"Functional_relu_70_forward_input.0","Functional_relu_70_forward_input.0","(10, 768, 14, 14)","(10, 768, 14, 14)","False","1.31%","0.04655","0.01221, 0.14673"
"Functional_relu_70_forward_output","Functional_relu_70_forward_output","(10, 768, 14, 14)","(10, 768, 14, 14)","False","27.30%","0.32179","0.00811, 0.10097"
"NN_Conv2d_142_forward_input.0","NN_Conv2d_142_forward_input.0","(10, 768, 14, 14)","(10, 768, 14, 14)","False","27.30%","0.32179","0.00811, 0.10097"
"NN_Conv2d_142_forward_output","NN_Conv2d_142_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","-0.00338","0.00652, 0.02893"
"NN_Conv2d_143_forward_input.0","NN_Conv2d_143_forward_input.0","(10, 768, 14, 14)","(10, 768, 14, 14)","False","27.30%","0.32179","0.00811, 0.10097"
"NN_Conv2d_143_forward_output","NN_Conv2d_143_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","-0.00338","0.00652, 0.02893"
"NN_BatchNorm2d_144_forward_input.0","NN_BatchNorm2d_144_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","-0.00338","0.00652, 0.02893"
"NN_BatchNorm2d_144_forward_output","NN_BatchNorm2d_144_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","-0.00338","0.00652, 0.02893"
"NN_BatchNorm2d_145_forward_input.0","NN_BatchNorm2d_145_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","-0.00338","0.00652, 0.02893"
"NN_BatchNorm2d_145_forward_output","NN_BatchNorm2d_145_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","-0.00338","0.00652, 0.02893"
"Functional_relu_71_forward_input.0","Functional_relu_71_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.99%","-0.00338","0.00652, 0.02893"
"Functional_relu_71_forward_output","Functional_relu_71_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","28.53%","0.28149","0.00451, 0.02133"
"NN_Conv2d_144_forward_input.0","NN_Conv2d_144_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","28.53%","0.28149","0.00451, 0.02133"
"NN_Conv2d_144_forward_output","NN_Conv2d_144_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.83%","0.18552","0.00207, 0.00998"
"NN_Conv2d_145_forward_input.0","NN_Conv2d_145_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","28.53%","0.28149","0.00451, 0.02133"
"NN_Conv2d_145_forward_output","NN_Conv2d_145_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.83%","0.18552","0.00207, 0.00998"
"Functional_concat_34_forward_input.0.0","Torch_cat_34_forward_input.0.0","(10, 768, 14, 14)","(10, 768, 14, 14)","False","1.31%","0.04655","0.01221, 0.14673"
"Functional_concat_34_forward_input.0.1","Torch_cat_34_forward_input.0.1","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.83%","0.18552","0.00207, 0.00998"
"","Torch_cat_34_forward_output","","(10, 800, 14, 14)","False","0.00%","nan","nan, nan"
"Functional_concat_34_forward_output","","(10, 800, 14, 14)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_146_forward_input.0","NN_BatchNorm2d_146_forward_input.0","(10, 800, 14, 14)","(10, 800, 14, 14)","False","1.37%","0.04664","0.01181, 0.14673"
"NN_BatchNorm2d_146_forward_output","NN_BatchNorm2d_146_forward_output","(10, 800, 14, 14)","(10, 800, 14, 14)","False","1.37%","0.04664","0.01181, 0.14673"
"NN_BatchNorm2d_147_forward_input.0","NN_BatchNorm2d_147_forward_input.0","(10, 800, 14, 14)","(10, 800, 14, 14)","False","1.37%","0.04664","0.01181, 0.14673"
"NN_BatchNorm2d_147_forward_output","NN_BatchNorm2d_147_forward_output","(10, 800, 14, 14)","(10, 800, 14, 14)","False","1.37%","0.04664","0.01181, 0.14673"
"Functional_relu_72_forward_input.0","Functional_relu_72_forward_input.0","(10, 800, 14, 14)","(10, 800, 14, 14)","False","1.37%","0.04664","0.01181, 0.14673"
"Functional_relu_72_forward_output","Functional_relu_72_forward_output","(10, 800, 14, 14)","(10, 800, 14, 14)","False","27.48%","0.32182","0.00785, 0.10097"
"NN_Conv2d_146_forward_input.0","NN_Conv2d_146_forward_input.0","(10, 800, 14, 14)","(10, 800, 14, 14)","False","27.48%","0.32182","0.00785, 0.10097"
"NN_Conv2d_146_forward_output","NN_Conv2d_146_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.90%","0.07947","0.00668, 0.03134"
"NN_Conv2d_147_forward_input.0","NN_Conv2d_147_forward_input.0","(10, 800, 14, 14)","(10, 800, 14, 14)","False","27.48%","0.32182","0.00785, 0.10097"
"NN_Conv2d_147_forward_output","NN_Conv2d_147_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.90%","0.07947","0.00668, 0.03134"
"NN_BatchNorm2d_148_forward_input.0","NN_BatchNorm2d_148_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.90%","0.07947","0.00668, 0.03134"
"NN_BatchNorm2d_148_forward_output","NN_BatchNorm2d_148_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.90%","0.07947","0.00668, 0.03134"
"NN_BatchNorm2d_149_forward_input.0","NN_BatchNorm2d_149_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.90%","0.07947","0.00668, 0.03134"
"NN_BatchNorm2d_149_forward_output","NN_BatchNorm2d_149_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.90%","0.07947","0.00668, 0.03134"
"Functional_relu_73_forward_input.0","Functional_relu_73_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.90%","0.07947","0.00668, 0.03134"
"Functional_relu_73_forward_output","Functional_relu_73_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","26.31%","0.37403","0.00444, 0.02128"
"NN_Conv2d_148_forward_input.0","NN_Conv2d_148_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","26.31%","0.37403","0.00444, 0.02128"
"NN_Conv2d_148_forward_output","NN_Conv2d_148_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.72%","-0.00888","0.00261, 0.01452"
"NN_Conv2d_149_forward_input.0","NN_Conv2d_149_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","26.31%","0.37403","0.00444, 0.02128"
"NN_Conv2d_149_forward_output","NN_Conv2d_149_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.72%","-0.00888","0.00261, 0.01452"
"Functional_concat_35_forward_input.0.0","Torch_cat_35_forward_input.0.0","(10, 800, 14, 14)","(10, 800, 14, 14)","False","1.37%","0.04664","0.01181, 0.14673"
"Functional_concat_35_forward_input.0.1","Torch_cat_35_forward_input.0.1","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.72%","-0.00888","0.00261, 0.01452"
"","Torch_cat_35_forward_output","","(10, 832, 14, 14)","False","0.00%","nan","nan, nan"
"Functional_concat_35_forward_output","","(10, 832, 14, 14)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_150_forward_input.0","NN_BatchNorm2d_150_forward_input.0","(10, 832, 14, 14)","(10, 832, 14, 14)","False","1.43%","0.04658","0.01145, 0.14673"
"NN_BatchNorm2d_150_forward_output","NN_BatchNorm2d_150_forward_output","(10, 832, 14, 14)","(10, 832, 14, 14)","False","1.43%","0.04658","0.01145, 0.14673"
"NN_BatchNorm2d_151_forward_input.0","NN_BatchNorm2d_151_forward_input.0","(10, 832, 14, 14)","(10, 832, 14, 14)","False","1.43%","0.04658","0.01145, 0.14673"
"NN_BatchNorm2d_151_forward_output","NN_BatchNorm2d_151_forward_output","(10, 832, 14, 14)","(10, 832, 14, 14)","False","1.43%","0.04658","0.01145, 0.14673"
"Functional_relu_74_forward_input.0","Functional_relu_74_forward_input.0","(10, 832, 14, 14)","(10, 832, 14, 14)","False","1.43%","0.04658","0.01145, 0.14673"
"Functional_relu_74_forward_output","Functional_relu_74_forward_output","(10, 832, 14, 14)","(10, 832, 14, 14)","False","27.77%","0.32165","0.00764, 0.10097"
"NN_Conv2d_150_forward_input.0","NN_Conv2d_150_forward_input.0","(10, 832, 14, 14)","(10, 832, 14, 14)","False","27.77%","0.32165","0.00764, 0.10097"
"NN_Conv2d_150_forward_output","NN_Conv2d_150_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.25%","0.11032","0.00600, 0.02703"
"NN_Conv2d_151_forward_input.0","NN_Conv2d_151_forward_input.0","(10, 832, 14, 14)","(10, 832, 14, 14)","False","27.77%","0.32165","0.00764, 0.10097"
"NN_Conv2d_151_forward_output","NN_Conv2d_151_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.25%","0.11032","0.00600, 0.02703"
"NN_BatchNorm2d_152_forward_input.0","NN_BatchNorm2d_152_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.25%","0.11032","0.00600, 0.02703"
"NN_BatchNorm2d_152_forward_output","NN_BatchNorm2d_152_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.25%","0.11032","0.00600, 0.02703"
"NN_BatchNorm2d_153_forward_input.0","NN_BatchNorm2d_153_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.25%","0.11032","0.00600, 0.02703"
"NN_BatchNorm2d_153_forward_output","NN_BatchNorm2d_153_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.25%","0.11032","0.00600, 0.02703"
"Functional_relu_75_forward_input.0","Functional_relu_75_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.25%","0.11032","0.00600, 0.02703"
"Functional_relu_75_forward_output","Functional_relu_75_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","29.23%","0.43906","0.00395, 0.02616"
"NN_Conv2d_152_forward_input.0","NN_Conv2d_152_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","29.23%","0.43906","0.00395, 0.02616"
"NN_Conv2d_152_forward_output","NN_Conv2d_152_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.24%","-0.19372","0.00272, 0.01205"
