"ORIGIN NET (mindspore)","TARGET NET (pytorch)","shape of orig","shape of target","result of allclose","ratio of allclose","cosine similarity","mean & max diffs"
"NN_BatchNorm2d_485_forward_input.0","NN_BatchNorm2d_485_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.53%","-0.05993","0.01014, 0.05116"
"NN_BatchNorm2d_485_forward_output","NN_BatchNorm2d_485_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.53%","-0.05993","0.01014, 0.05116"
"NN_BatchNorm2d_486_forward_input.0","NN_BatchNorm2d_486_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.53%","-0.05993","0.01014, 0.05116"
"NN_BatchNorm2d_486_forward_output","NN_BatchNorm2d_486_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.53%","-0.05993","0.01014, 0.05116"
"NN_BatchNorm2d_487_forward_input.0","NN_BatchNorm2d_487_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.53%","-0.05993","0.01014, 0.05116"
"NN_BatchNorm2d_487_forward_output","NN_BatchNorm2d_487_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.53%","-0.05993","0.01014, 0.05116"
"NN_BatchNorm2d_488_forward_input.0","NN_BatchNorm2d_488_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.53%","-0.05993","0.01014, 0.05116"
"NN_BatchNorm2d_488_forward_output","NN_BatchNorm2d_488_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.53%","-0.05993","0.01014, 0.05116"
"NN_BatchNorm2d_489_forward_input.0","NN_BatchNorm2d_489_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.53%","-0.05993","0.01014, 0.05116"
"NN_BatchNorm2d_489_forward_output","NN_BatchNorm2d_489_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.53%","-0.05993","0.01014, 0.05116"
"Functional_relu_47_forward_input.0","Functional_relu_47_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.53%","-0.05993","0.01014, 0.05116"
"Functional_relu_47_forward_output","Functional_relu_47_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","21.29%","0.34581","0.00687, 0.03750"
"NN_Conv2d_480_forward_input.0","NN_Conv2d_480_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","21.29%","0.34581","0.00687, 0.03750"
"NN_Conv2d_480_forward_output","NN_Conv2d_480_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","0.90%","-0.17383","0.00510, 0.01701"
"NN_Conv2d_481_forward_input.0","NN_Conv2d_481_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","21.29%","0.34581","0.00687, 0.03750"
"NN_Conv2d_481_forward_output","NN_Conv2d_481_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","0.90%","-0.17383","0.00510, 0.01701"
"NN_Conv2d_482_forward_input.0","NN_Conv2d_482_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","21.29%","0.34581","0.00687, 0.03750"
"NN_Conv2d_482_forward_output","NN_Conv2d_482_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","0.90%","-0.17383","0.00510, 0.01701"
"NN_Conv2d_483_forward_input.0","NN_Conv2d_483_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","21.29%","0.34581","0.00687, 0.03750"
"NN_Conv2d_483_forward_output","NN_Conv2d_483_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","0.90%","-0.17383","0.00510, 0.01701"
"NN_Conv2d_484_forward_input.0","NN_Conv2d_484_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","21.29%","0.34581","0.00687, 0.03750"
"NN_Conv2d_484_forward_output","NN_Conv2d_484_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","0.90%","-0.17383","0.00510, 0.01701"
"NN_Conv2d_485_forward_input.0","NN_Conv2d_485_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","21.29%","0.34581","0.00687, 0.03750"
"NN_Conv2d_485_forward_output","NN_Conv2d_485_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","0.90%","-0.17383","0.00510, 0.01701"
"NN_Conv2d_486_forward_input.0","NN_Conv2d_486_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","21.29%","0.34581","0.00687, 0.03750"
"NN_Conv2d_486_forward_output","NN_Conv2d_486_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","0.90%","-0.17383","0.00510, 0.01701"
"NN_Conv2d_487_forward_input.0","NN_Conv2d_487_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","21.29%","0.34581","0.00687, 0.03750"
"NN_Conv2d_487_forward_output","NN_Conv2d_487_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","0.90%","-0.17383","0.00510, 0.01701"
"NN_Conv2d_488_forward_input.0","NN_Conv2d_488_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","21.29%","0.34581","0.00687, 0.03750"
"NN_Conv2d_488_forward_output","NN_Conv2d_488_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","0.90%","-0.17383","0.00510, 0.01701"
"NN_Conv2d_489_forward_input.0","NN_Conv2d_489_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","21.29%","0.34581","0.00687, 0.03750"
"NN_Conv2d_489_forward_output","NN_Conv2d_489_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","0.90%","-0.17383","0.00510, 0.01701"
"Functional_concat_22_forward_input.0.0","Torch_cat_22_forward_input.0.0","(10, 384, 14, 14)","(10, 384, 14, 14)","False","0.59%","0.05312","0.02061, 0.13810"
"Functional_concat_22_forward_input.0.1","Torch_cat_22_forward_input.0.1","(10, 32, 14, 14)","(10, 32, 14, 14)","False","0.90%","-0.17383","0.00510, 0.01701"
"","Torch_cat_22_forward_output","","(10, 416, 14, 14)","False","0.00%","nan","nan, nan"
"Functional_concat_22_forward_output","","(10, 416, 14, 14)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_490_forward_input.0","NN_BatchNorm2d_490_forward_input.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.61%","0.05249","0.01942, 0.13810"
"NN_BatchNorm2d_490_forward_output","NN_BatchNorm2d_490_forward_output","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.61%","0.05249","0.01942, 0.13810"
"NN_BatchNorm2d_491_forward_input.0","NN_BatchNorm2d_491_forward_input.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.61%","0.05249","0.01942, 0.13810"
"NN_BatchNorm2d_491_forward_output","NN_BatchNorm2d_491_forward_output","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.61%","0.05249","0.01942, 0.13810"
"NN_BatchNorm2d_492_forward_input.0","NN_BatchNorm2d_492_forward_input.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.61%","0.05249","0.01942, 0.13810"
"NN_BatchNorm2d_492_forward_output","NN_BatchNorm2d_492_forward_output","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.61%","0.05249","0.01942, 0.13810"
"NN_BatchNorm2d_493_forward_input.0","NN_BatchNorm2d_493_forward_input.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.61%","0.05249","0.01942, 0.13810"
"NN_BatchNorm2d_493_forward_output","NN_BatchNorm2d_493_forward_output","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.61%","0.05249","0.01942, 0.13810"
"NN_BatchNorm2d_494_forward_input.0","NN_BatchNorm2d_494_forward_input.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.61%","0.05249","0.01942, 0.13810"
"NN_BatchNorm2d_494_forward_output","NN_BatchNorm2d_494_forward_output","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.61%","0.05249","0.01942, 0.13810"
"NN_BatchNorm2d_495_forward_input.0","NN_BatchNorm2d_495_forward_input.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.61%","0.05249","0.01942, 0.13810"
"NN_BatchNorm2d_495_forward_output","NN_BatchNorm2d_495_forward_output","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.61%","0.05249","0.01942, 0.13810"
"NN_BatchNorm2d_496_forward_input.0","NN_BatchNorm2d_496_forward_input.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.61%","0.05249","0.01942, 0.13810"
"NN_BatchNorm2d_496_forward_output","NN_BatchNorm2d_496_forward_output","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.61%","0.05249","0.01942, 0.13810"
"NN_BatchNorm2d_497_forward_input.0","NN_BatchNorm2d_497_forward_input.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.61%","0.05249","0.01942, 0.13810"
"NN_BatchNorm2d_497_forward_output","NN_BatchNorm2d_497_forward_output","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.61%","0.05249","0.01942, 0.13810"
"NN_BatchNorm2d_498_forward_input.0","NN_BatchNorm2d_498_forward_input.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.61%","0.05249","0.01942, 0.13810"
"NN_BatchNorm2d_498_forward_output","NN_BatchNorm2d_498_forward_output","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.61%","0.05249","0.01942, 0.13810"
"NN_BatchNorm2d_499_forward_input.0","NN_BatchNorm2d_499_forward_input.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.61%","0.05249","0.01942, 0.13810"
"NN_BatchNorm2d_499_forward_output","NN_BatchNorm2d_499_forward_output","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.61%","0.05249","0.01942, 0.13810"
"Functional_relu_48_forward_input.0","Functional_relu_48_forward_input.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.61%","0.05249","0.01942, 0.13810"
"Functional_relu_48_forward_output","Functional_relu_48_forward_output","(10, 416, 14, 14)","(10, 416, 14, 14)","False","26.05%","0.32208","0.01281, 0.09631"
"NN_Conv2d_490_forward_input.0","NN_Conv2d_490_forward_input.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","26.05%","0.32208","0.01281, 0.09631"
"NN_Conv2d_490_forward_output","NN_Conv2d_490_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_Conv2d_491_forward_input.0","NN_Conv2d_491_forward_input.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","26.05%","0.32208","0.01281, 0.09631"
"NN_Conv2d_491_forward_output","NN_Conv2d_491_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_Conv2d_492_forward_input.0","NN_Conv2d_492_forward_input.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","26.05%","0.32208","0.01281, 0.09631"
"NN_Conv2d_492_forward_output","NN_Conv2d_492_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_Conv2d_493_forward_input.0","NN_Conv2d_493_forward_input.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","26.05%","0.32208","0.01281, 0.09631"
"NN_Conv2d_493_forward_output","NN_Conv2d_493_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_Conv2d_494_forward_input.0","NN_Conv2d_494_forward_input.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","26.05%","0.32208","0.01281, 0.09631"
"NN_Conv2d_494_forward_output","NN_Conv2d_494_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_Conv2d_495_forward_input.0","NN_Conv2d_495_forward_input.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","26.05%","0.32208","0.01281, 0.09631"
"NN_Conv2d_495_forward_output","NN_Conv2d_495_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_Conv2d_496_forward_input.0","NN_Conv2d_496_forward_input.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","26.05%","0.32208","0.01281, 0.09631"
"NN_Conv2d_496_forward_output","NN_Conv2d_496_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_Conv2d_497_forward_input.0","NN_Conv2d_497_forward_input.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","26.05%","0.32208","0.01281, 0.09631"
"NN_Conv2d_497_forward_output","NN_Conv2d_497_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_Conv2d_498_forward_input.0","NN_Conv2d_498_forward_input.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","26.05%","0.32208","0.01281, 0.09631"
"NN_Conv2d_498_forward_output","NN_Conv2d_498_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_Conv2d_499_forward_input.0","NN_Conv2d_499_forward_input.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","26.05%","0.32208","0.01281, 0.09631"
"NN_Conv2d_499_forward_output","NN_Conv2d_499_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_BatchNorm2d_500_forward_input.0","NN_BatchNorm2d_500_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_BatchNorm2d_500_forward_output","NN_BatchNorm2d_500_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_BatchNorm2d_501_forward_input.0","NN_BatchNorm2d_501_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_BatchNorm2d_501_forward_output","NN_BatchNorm2d_501_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_BatchNorm2d_502_forward_input.0","NN_BatchNorm2d_502_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_BatchNorm2d_502_forward_output","NN_BatchNorm2d_502_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_BatchNorm2d_503_forward_input.0","NN_BatchNorm2d_503_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_BatchNorm2d_503_forward_output","NN_BatchNorm2d_503_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_BatchNorm2d_504_forward_input.0","NN_BatchNorm2d_504_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_BatchNorm2d_504_forward_output","NN_BatchNorm2d_504_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_BatchNorm2d_505_forward_input.0","NN_BatchNorm2d_505_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_BatchNorm2d_505_forward_output","NN_BatchNorm2d_505_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_BatchNorm2d_506_forward_input.0","NN_BatchNorm2d_506_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_BatchNorm2d_506_forward_output","NN_BatchNorm2d_506_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_BatchNorm2d_507_forward_input.0","NN_BatchNorm2d_507_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_BatchNorm2d_507_forward_output","NN_BatchNorm2d_507_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_BatchNorm2d_508_forward_input.0","NN_BatchNorm2d_508_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_BatchNorm2d_508_forward_output","NN_BatchNorm2d_508_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_BatchNorm2d_509_forward_input.0","NN_BatchNorm2d_509_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"NN_BatchNorm2d_509_forward_output","NN_BatchNorm2d_509_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"Functional_relu_49_forward_input.0","Functional_relu_49_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.63%","0.01541","0.00908, 0.04468"
"Functional_relu_49_forward_output","Functional_relu_49_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.28%","0.29340","0.00615, 0.03322"
"NN_Conv2d_500_forward_input.0","NN_Conv2d_500_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.28%","0.29340","0.00615, 0.03322"
"NN_Conv2d_500_forward_output","NN_Conv2d_500_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.39%","0.11031","0.00309, 0.01511"
"NN_Conv2d_501_forward_input.0","NN_Conv2d_501_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.28%","0.29340","0.00615, 0.03322"
"NN_Conv2d_501_forward_output","NN_Conv2d_501_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.39%","0.11031","0.00309, 0.01511"
"NN_Conv2d_502_forward_input.0","NN_Conv2d_502_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.28%","0.29340","0.00615, 0.03322"
"NN_Conv2d_502_forward_output","NN_Conv2d_502_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.39%","0.11031","0.00309, 0.01511"
"NN_Conv2d_503_forward_input.0","NN_Conv2d_503_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.28%","0.29340","0.00615, 0.03322"
"NN_Conv2d_503_forward_output","NN_Conv2d_503_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.39%","0.11031","0.00309, 0.01511"
"NN_Conv2d_504_forward_input.0","NN_Conv2d_504_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.28%","0.29340","0.00615, 0.03322"
"NN_Conv2d_504_forward_output","NN_Conv2d_504_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.39%","0.11031","0.00309, 0.01511"
"NN_Conv2d_505_forward_input.0","NN_Conv2d_505_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.28%","0.29340","0.00615, 0.03322"
"NN_Conv2d_505_forward_output","NN_Conv2d_505_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.39%","0.11031","0.00309, 0.01511"
"NN_Conv2d_506_forward_input.0","NN_Conv2d_506_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.28%","0.29340","0.00615, 0.03322"
"NN_Conv2d_506_forward_output","NN_Conv2d_506_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.39%","0.11031","0.00309, 0.01511"
"NN_Conv2d_507_forward_input.0","NN_Conv2d_507_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.28%","0.29340","0.00615, 0.03322"
"NN_Conv2d_507_forward_output","NN_Conv2d_507_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.39%","0.11031","0.00309, 0.01511"
"NN_Conv2d_508_forward_input.0","NN_Conv2d_508_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.28%","0.29340","0.00615, 0.03322"
"NN_Conv2d_508_forward_output","NN_Conv2d_508_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.39%","0.11031","0.00309, 0.01511"
"NN_Conv2d_509_forward_input.0","NN_Conv2d_509_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.28%","0.29340","0.00615, 0.03322"
"NN_Conv2d_509_forward_output","NN_Conv2d_509_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.39%","0.11031","0.00309, 0.01511"
"Functional_concat_23_forward_input.0.0","Torch_cat_23_forward_input.0.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.61%","0.05249","0.01942, 0.13810"
"Functional_concat_23_forward_input.0.1","Torch_cat_23_forward_input.0.1","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.39%","0.11031","0.00309, 0.01511"
"","Torch_cat_23_forward_output","","(10, 448, 14, 14)","False","0.00%","nan","nan, nan"
"Functional_concat_23_forward_output","","(10, 448, 14, 14)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_510_forward_input.0","NN_BatchNorm2d_510_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.74%","0.05259","0.01825, 0.13810"
"NN_BatchNorm2d_510_forward_output","NN_BatchNorm2d_510_forward_output","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.74%","0.05259","0.01825, 0.13810"
"NN_BatchNorm2d_511_forward_input.0","NN_BatchNorm2d_511_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.74%","0.05259","0.01825, 0.13810"
"NN_BatchNorm2d_511_forward_output","NN_BatchNorm2d_511_forward_output","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.74%","0.05259","0.01825, 0.13810"
"NN_BatchNorm2d_512_forward_input.0","NN_BatchNorm2d_512_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.74%","0.05259","0.01825, 0.13810"
"NN_BatchNorm2d_512_forward_output","NN_BatchNorm2d_512_forward_output","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.74%","0.05259","0.01825, 0.13810"
"NN_BatchNorm2d_513_forward_input.0","NN_BatchNorm2d_513_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.74%","0.05259","0.01825, 0.13810"
"NN_BatchNorm2d_513_forward_output","NN_BatchNorm2d_513_forward_output","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.74%","0.05259","0.01825, 0.13810"
"NN_BatchNorm2d_514_forward_input.0","NN_BatchNorm2d_514_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.74%","0.05259","0.01825, 0.13810"
"NN_BatchNorm2d_514_forward_output","NN_BatchNorm2d_514_forward_output","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.74%","0.05259","0.01825, 0.13810"
"NN_BatchNorm2d_515_forward_input.0","NN_BatchNorm2d_515_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.74%","0.05259","0.01825, 0.13810"
"NN_BatchNorm2d_515_forward_output","NN_BatchNorm2d_515_forward_output","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.74%","0.05259","0.01825, 0.13810"
"NN_BatchNorm2d_516_forward_input.0","NN_BatchNorm2d_516_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.74%","0.05259","0.01825, 0.13810"
"NN_BatchNorm2d_516_forward_output","NN_BatchNorm2d_516_forward_output","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.74%","0.05259","0.01825, 0.13810"
"NN_BatchNorm2d_517_forward_input.0","NN_BatchNorm2d_517_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.74%","0.05259","0.01825, 0.13810"
"NN_BatchNorm2d_517_forward_output","NN_BatchNorm2d_517_forward_output","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.74%","0.05259","0.01825, 0.13810"
"NN_BatchNorm2d_518_forward_input.0","NN_BatchNorm2d_518_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.74%","0.05259","0.01825, 0.13810"
"NN_BatchNorm2d_518_forward_output","NN_BatchNorm2d_518_forward_output","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.74%","0.05259","0.01825, 0.13810"
"NN_BatchNorm2d_519_forward_input.0","NN_BatchNorm2d_519_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.74%","0.05259","0.01825, 0.13810"
"NN_BatchNorm2d_519_forward_output","NN_BatchNorm2d_519_forward_output","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.74%","0.05259","0.01825, 0.13810"
"Functional_relu_50_forward_input.0","Functional_relu_50_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.74%","0.05259","0.01825, 0.13810"
"Functional_relu_50_forward_output","Functional_relu_50_forward_output","(10, 448, 14, 14)","(10, 448, 14, 14)","False","26.08%","0.32216","0.01204, 0.09631"
"NN_Conv2d_510_forward_input.0","NN_Conv2d_510_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","26.08%","0.32216","0.01204, 0.09631"
"NN_Conv2d_510_forward_output","NN_Conv2d_510_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.67%","0.00489","0.00935, 0.03995"
"NN_Conv2d_511_forward_input.0","NN_Conv2d_511_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","26.08%","0.32216","0.01204, 0.09631"
"NN_Conv2d_511_forward_output","NN_Conv2d_511_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.67%","0.00489","0.00935, 0.03995"
"NN_Conv2d_512_forward_input.0","NN_Conv2d_512_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","26.08%","0.32216","0.01204, 0.09631"
"NN_Conv2d_512_forward_output","NN_Conv2d_512_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.67%","0.00489","0.00935, 0.03995"
"NN_Conv2d_513_forward_input.0","NN_Conv2d_513_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","26.08%","0.32216","0.01204, 0.09631"
"NN_Conv2d_513_forward_output","NN_Conv2d_513_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.67%","0.00489","0.00935, 0.03995"
"NN_Conv2d_514_forward_input.0","NN_Conv2d_514_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","26.08%","0.32216","0.01204, 0.09631"
"NN_Conv2d_514_forward_output","NN_Conv2d_514_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.67%","0.00489","0.00935, 0.03995"
"NN_Conv2d_515_forward_input.0","NN_Conv2d_515_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","26.08%","0.32216","0.01204, 0.09631"
"NN_Conv2d_515_forward_output","NN_Conv2d_515_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.67%","0.00489","0.00935, 0.03995"
"NN_Conv2d_516_forward_input.0","NN_Conv2d_516_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","26.08%","0.32216","0.01204, 0.09631"
"NN_Conv2d_516_forward_output","NN_Conv2d_516_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.67%","0.00489","0.00935, 0.03995"
