"ORIGIN NET (mindspore)","TARGET NET (pytorch)","shape of orig","shape of target","result of allclose","ratio of allclose","cosine similarity","mean & max diffs"
"NN_BatchNorm2d_356_forward_input.0","NN_BatchNorm2d_356_forward_input.0","(10, 768, 14, 14)","(10, 768, 14, 14)","False","1.47%","0.05304","0.01034, 0.10513"
"NN_BatchNorm2d_356_forward_output","NN_BatchNorm2d_356_forward_output","(10, 768, 14, 14)","(10, 768, 14, 14)","False","1.47%","0.05304","0.01034, 0.10513"
"NN_BatchNorm2d_357_forward_input.0","NN_BatchNorm2d_357_forward_input.0","(10, 768, 14, 14)","(10, 768, 14, 14)","False","1.47%","0.05304","0.01034, 0.10513"
"NN_BatchNorm2d_357_forward_output","NN_BatchNorm2d_357_forward_output","(10, 768, 14, 14)","(10, 768, 14, 14)","False","1.47%","0.05304","0.01034, 0.10513"
"NN_BatchNorm2d_358_forward_input.0","NN_BatchNorm2d_358_forward_input.0","(10, 768, 14, 14)","(10, 768, 14, 14)","False","1.47%","0.05304","0.01034, 0.10513"
"NN_BatchNorm2d_358_forward_output","NN_BatchNorm2d_358_forward_output","(10, 768, 14, 14)","(10, 768, 14, 14)","False","1.47%","0.05304","0.01034, 0.10513"
"NN_BatchNorm2d_359_forward_input.0","NN_BatchNorm2d_359_forward_input.0","(10, 768, 14, 14)","(10, 768, 14, 14)","False","1.47%","0.05304","0.01034, 0.10513"
"NN_BatchNorm2d_359_forward_output","NN_BatchNorm2d_359_forward_output","(10, 768, 14, 14)","(10, 768, 14, 14)","False","1.47%","0.05304","0.01034, 0.10513"
"Functional_relu_70_forward_input.0","Functional_relu_70_forward_input.0","(10, 768, 14, 14)","(10, 768, 14, 14)","False","1.47%","0.05304","0.01034, 0.10513"
"Functional_relu_70_forward_output","Functional_relu_70_forward_output","(10, 768, 14, 14)","(10, 768, 14, 14)","False","27.62%","0.32217","0.00687, 0.08125"
"NN_Conv2d_355_forward_input.0","NN_Conv2d_355_forward_input.0","(10, 768, 14, 14)","(10, 768, 14, 14)","False","27.62%","0.32217","0.00687, 0.08125"
"NN_Conv2d_355_forward_output","NN_Conv2d_355_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.20%","0.00280","0.00547, 0.02121"
"NN_Conv2d_356_forward_input.0","NN_Conv2d_356_forward_input.0","(10, 768, 14, 14)","(10, 768, 14, 14)","False","27.62%","0.32217","0.00687, 0.08125"
"NN_Conv2d_356_forward_output","NN_Conv2d_356_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.20%","0.00280","0.00547, 0.02121"
"NN_Conv2d_357_forward_input.0","NN_Conv2d_357_forward_input.0","(10, 768, 14, 14)","(10, 768, 14, 14)","False","27.62%","0.32217","0.00687, 0.08125"
"NN_Conv2d_357_forward_output","NN_Conv2d_357_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.20%","0.00280","0.00547, 0.02121"
"NN_Conv2d_358_forward_input.0","NN_Conv2d_358_forward_input.0","(10, 768, 14, 14)","(10, 768, 14, 14)","False","27.62%","0.32217","0.00687, 0.08125"
"NN_Conv2d_358_forward_output","NN_Conv2d_358_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.20%","0.00280","0.00547, 0.02121"
"NN_Conv2d_359_forward_input.0","NN_Conv2d_359_forward_input.0","(10, 768, 14, 14)","(10, 768, 14, 14)","False","27.62%","0.32217","0.00687, 0.08125"
"NN_Conv2d_359_forward_output","NN_Conv2d_359_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.20%","0.00280","0.00547, 0.02121"
"NN_BatchNorm2d_360_forward_input.0","NN_BatchNorm2d_360_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.20%","0.00280","0.00547, 0.02121"
"NN_BatchNorm2d_360_forward_output","NN_BatchNorm2d_360_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.20%","0.00280","0.00547, 0.02121"
"NN_BatchNorm2d_361_forward_input.0","NN_BatchNorm2d_361_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.20%","0.00280","0.00547, 0.02121"
"NN_BatchNorm2d_361_forward_output","NN_BatchNorm2d_361_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.20%","0.00280","0.00547, 0.02121"
"NN_BatchNorm2d_362_forward_input.0","NN_BatchNorm2d_362_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.20%","0.00280","0.00547, 0.02121"
"NN_BatchNorm2d_362_forward_output","NN_BatchNorm2d_362_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.20%","0.00280","0.00547, 0.02121"
"NN_BatchNorm2d_363_forward_input.0","NN_BatchNorm2d_363_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.20%","0.00280","0.00547, 0.02121"
"NN_BatchNorm2d_363_forward_output","NN_BatchNorm2d_363_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.20%","0.00280","0.00547, 0.02121"
"NN_BatchNorm2d_364_forward_input.0","NN_BatchNorm2d_364_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.20%","0.00280","0.00547, 0.02121"
"NN_BatchNorm2d_364_forward_output","NN_BatchNorm2d_364_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.20%","0.00280","0.00547, 0.02121"
"Functional_relu_71_forward_input.0","Functional_relu_71_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.20%","0.00280","0.00547, 0.02121"
"Functional_relu_71_forward_output","Functional_relu_71_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.17%","0.28960","0.00379, 0.01527"
"NN_Conv2d_360_forward_input.0","NN_Conv2d_360_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.17%","0.28960","0.00379, 0.01527"
"NN_Conv2d_360_forward_output","NN_Conv2d_360_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.86%","0.13625","0.00176, 0.00749"
"NN_Conv2d_361_forward_input.0","NN_Conv2d_361_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.17%","0.28960","0.00379, 0.01527"
"NN_Conv2d_361_forward_output","NN_Conv2d_361_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.86%","0.13625","0.00176, 0.00749"
"NN_Conv2d_362_forward_input.0","NN_Conv2d_362_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.17%","0.28960","0.00379, 0.01527"
"NN_Conv2d_362_forward_output","NN_Conv2d_362_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.86%","0.13625","0.00176, 0.00749"
"NN_Conv2d_363_forward_input.0","NN_Conv2d_363_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.17%","0.28960","0.00379, 0.01527"
"NN_Conv2d_363_forward_output","NN_Conv2d_363_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.86%","0.13625","0.00176, 0.00749"
"NN_Conv2d_364_forward_input.0","NN_Conv2d_364_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.17%","0.28960","0.00379, 0.01527"
"NN_Conv2d_364_forward_output","NN_Conv2d_364_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.86%","0.13625","0.00176, 0.00749"
"Functional_concat_34_forward_input.0.0","Torch_cat_34_forward_input.0.0","(10, 768, 14, 14)","(10, 768, 14, 14)","False","1.47%","0.05304","0.01034, 0.10513"
"Functional_concat_34_forward_input.0.1","Torch_cat_34_forward_input.0.1","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.86%","0.13625","0.00176, 0.00749"
"","Torch_cat_34_forward_output","","(10, 800, 14, 14)","False","0.00%","nan","nan, nan"
"Functional_concat_34_forward_output","","(10, 800, 14, 14)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_365_forward_input.0","NN_BatchNorm2d_365_forward_input.0","(10, 800, 14, 14)","(10, 800, 14, 14)","False","1.52%","0.05309","0.01000, 0.10513"
"NN_BatchNorm2d_365_forward_output","NN_BatchNorm2d_365_forward_output","(10, 800, 14, 14)","(10, 800, 14, 14)","False","1.52%","0.05309","0.01000, 0.10513"
"NN_BatchNorm2d_366_forward_input.0","NN_BatchNorm2d_366_forward_input.0","(10, 800, 14, 14)","(10, 800, 14, 14)","False","1.52%","0.05309","0.01000, 0.10513"
"NN_BatchNorm2d_366_forward_output","NN_BatchNorm2d_366_forward_output","(10, 800, 14, 14)","(10, 800, 14, 14)","False","1.52%","0.05309","0.01000, 0.10513"
"NN_BatchNorm2d_367_forward_input.0","NN_BatchNorm2d_367_forward_input.0","(10, 800, 14, 14)","(10, 800, 14, 14)","False","1.52%","0.05309","0.01000, 0.10513"
"NN_BatchNorm2d_367_forward_output","NN_BatchNorm2d_367_forward_output","(10, 800, 14, 14)","(10, 800, 14, 14)","False","1.52%","0.05309","0.01000, 0.10513"
"NN_BatchNorm2d_368_forward_input.0","NN_BatchNorm2d_368_forward_input.0","(10, 800, 14, 14)","(10, 800, 14, 14)","False","1.52%","0.05309","0.01000, 0.10513"
"NN_BatchNorm2d_368_forward_output","NN_BatchNorm2d_368_forward_output","(10, 800, 14, 14)","(10, 800, 14, 14)","False","1.52%","0.05309","0.01000, 0.10513"
"NN_BatchNorm2d_369_forward_input.0","NN_BatchNorm2d_369_forward_input.0","(10, 800, 14, 14)","(10, 800, 14, 14)","False","1.52%","0.05309","0.01000, 0.10513"
"NN_BatchNorm2d_369_forward_output","NN_BatchNorm2d_369_forward_output","(10, 800, 14, 14)","(10, 800, 14, 14)","False","1.52%","0.05309","0.01000, 0.10513"
"Functional_relu_72_forward_input.0","Functional_relu_72_forward_input.0","(10, 800, 14, 14)","(10, 800, 14, 14)","False","1.52%","0.05309","0.01000, 0.10513"
"Functional_relu_72_forward_output","Functional_relu_72_forward_output","(10, 800, 14, 14)","(10, 800, 14, 14)","False","27.84%","0.32218","0.00666, 0.08125"
"NN_Conv2d_365_forward_input.0","NN_Conv2d_365_forward_input.0","(10, 800, 14, 14)","(10, 800, 14, 14)","False","27.84%","0.32218","0.00666, 0.08125"
"NN_Conv2d_365_forward_output","NN_Conv2d_365_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.28%","0.11304","0.00546, 0.02103"
"NN_Conv2d_366_forward_input.0","NN_Conv2d_366_forward_input.0","(10, 800, 14, 14)","(10, 800, 14, 14)","False","27.84%","0.32218","0.00666, 0.08125"
"NN_Conv2d_366_forward_output","NN_Conv2d_366_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.28%","0.11304","0.00546, 0.02103"
"NN_Conv2d_367_forward_input.0","NN_Conv2d_367_forward_input.0","(10, 800, 14, 14)","(10, 800, 14, 14)","False","27.84%","0.32218","0.00666, 0.08125"
"NN_Conv2d_367_forward_output","NN_Conv2d_367_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.28%","0.11304","0.00546, 0.02103"
"NN_Conv2d_368_forward_input.0","NN_Conv2d_368_forward_input.0","(10, 800, 14, 14)","(10, 800, 14, 14)","False","27.84%","0.32218","0.00666, 0.08125"
"NN_Conv2d_368_forward_output","NN_Conv2d_368_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.28%","0.11304","0.00546, 0.02103"
"NN_Conv2d_369_forward_input.0","NN_Conv2d_369_forward_input.0","(10, 800, 14, 14)","(10, 800, 14, 14)","False","27.84%","0.32218","0.00666, 0.08125"
"NN_Conv2d_369_forward_output","NN_Conv2d_369_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.28%","0.11304","0.00546, 0.02103"
"NN_BatchNorm2d_370_forward_input.0","NN_BatchNorm2d_370_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.28%","0.11304","0.00546, 0.02103"
"NN_BatchNorm2d_370_forward_output","NN_BatchNorm2d_370_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.28%","0.11304","0.00546, 0.02103"
"NN_BatchNorm2d_371_forward_input.0","NN_BatchNorm2d_371_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.28%","0.11304","0.00546, 0.02103"
"NN_BatchNorm2d_371_forward_output","NN_BatchNorm2d_371_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.28%","0.11304","0.00546, 0.02103"
"NN_BatchNorm2d_372_forward_input.0","NN_BatchNorm2d_372_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.28%","0.11304","0.00546, 0.02103"
"NN_BatchNorm2d_372_forward_output","NN_BatchNorm2d_372_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.28%","0.11304","0.00546, 0.02103"
"NN_BatchNorm2d_373_forward_input.0","NN_BatchNorm2d_373_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.28%","0.11304","0.00546, 0.02103"
"NN_BatchNorm2d_373_forward_output","NN_BatchNorm2d_373_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.28%","0.11304","0.00546, 0.02103"
"NN_BatchNorm2d_374_forward_input.0","NN_BatchNorm2d_374_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.28%","0.11304","0.00546, 0.02103"
"NN_BatchNorm2d_374_forward_output","NN_BatchNorm2d_374_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.28%","0.11304","0.00546, 0.02103"
"Functional_relu_73_forward_input.0","Functional_relu_73_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.28%","0.11304","0.00546, 0.02103"
"Functional_relu_73_forward_output","Functional_relu_73_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","26.02%","0.40773","0.00362, 0.01414"
"NN_Conv2d_370_forward_input.0","NN_Conv2d_370_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","26.02%","0.40773","0.00362, 0.01414"
"NN_Conv2d_370_forward_output","NN_Conv2d_370_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","4.15%","-0.03014","0.00214, 0.00910"
"NN_Conv2d_371_forward_input.0","NN_Conv2d_371_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","26.02%","0.40773","0.00362, 0.01414"
"NN_Conv2d_371_forward_output","NN_Conv2d_371_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","4.15%","-0.03014","0.00214, 0.00910"
"NN_Conv2d_372_forward_input.0","NN_Conv2d_372_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","26.02%","0.40773","0.00362, 0.01414"
"NN_Conv2d_372_forward_output","NN_Conv2d_372_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","4.15%","-0.03014","0.00214, 0.00910"
"NN_Conv2d_373_forward_input.0","NN_Conv2d_373_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","26.02%","0.40773","0.00362, 0.01414"
"NN_Conv2d_373_forward_output","NN_Conv2d_373_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","4.15%","-0.03014","0.00214, 0.00910"
"NN_Conv2d_374_forward_input.0","NN_Conv2d_374_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","26.02%","0.40773","0.00362, 0.01414"
"NN_Conv2d_374_forward_output","NN_Conv2d_374_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","4.15%","-0.03014","0.00214, 0.00910"
"Functional_concat_35_forward_input.0.0","Torch_cat_35_forward_input.0.0","(10, 800, 14, 14)","(10, 800, 14, 14)","False","1.52%","0.05309","0.01000, 0.10513"
"Functional_concat_35_forward_input.0.1","Torch_cat_35_forward_input.0.1","(10, 32, 14, 14)","(10, 32, 14, 14)","False","4.15%","-0.03014","0.00214, 0.00910"
"","Torch_cat_35_forward_output","","(10, 832, 14, 14)","False","0.00%","nan","nan, nan"
"Functional_concat_35_forward_output","","(10, 832, 14, 14)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_375_forward_input.0","NN_BatchNorm2d_375_forward_input.0","(10, 832, 14, 14)","(10, 832, 14, 14)","False","1.62%","0.05301","0.00970, 0.10513"
"NN_BatchNorm2d_375_forward_output","NN_BatchNorm2d_375_forward_output","(10, 832, 14, 14)","(10, 832, 14, 14)","False","1.62%","0.05301","0.00970, 0.10513"
"NN_BatchNorm2d_376_forward_input.0","NN_BatchNorm2d_376_forward_input.0","(10, 832, 14, 14)","(10, 832, 14, 14)","False","1.62%","0.05301","0.00970, 0.10513"
"NN_BatchNorm2d_376_forward_output","NN_BatchNorm2d_376_forward_output","(10, 832, 14, 14)","(10, 832, 14, 14)","False","1.62%","0.05301","0.00970, 0.10513"
"NN_BatchNorm2d_377_forward_input.0","NN_BatchNorm2d_377_forward_input.0","(10, 832, 14, 14)","(10, 832, 14, 14)","False","1.62%","0.05301","0.00970, 0.10513"
"NN_BatchNorm2d_377_forward_output","NN_BatchNorm2d_377_forward_output","(10, 832, 14, 14)","(10, 832, 14, 14)","False","1.62%","0.05301","0.00970, 0.10513"
"NN_BatchNorm2d_378_forward_input.0","NN_BatchNorm2d_378_forward_input.0","(10, 832, 14, 14)","(10, 832, 14, 14)","False","1.62%","0.05301","0.00970, 0.10513"
"NN_BatchNorm2d_378_forward_output","NN_BatchNorm2d_378_forward_output","(10, 832, 14, 14)","(10, 832, 14, 14)","False","1.62%","0.05301","0.00970, 0.10513"
"NN_BatchNorm2d_379_forward_input.0","NN_BatchNorm2d_379_forward_input.0","(10, 832, 14, 14)","(10, 832, 14, 14)","False","1.62%","0.05301","0.00970, 0.10513"
"NN_BatchNorm2d_379_forward_output","NN_BatchNorm2d_379_forward_output","(10, 832, 14, 14)","(10, 832, 14, 14)","False","1.62%","0.05301","0.00970, 0.10513"
"Functional_relu_74_forward_input.0","Functional_relu_74_forward_input.0","(10, 832, 14, 14)","(10, 832, 14, 14)","False","1.62%","0.05301","0.00970, 0.10513"
"Functional_relu_74_forward_output","Functional_relu_74_forward_output","(10, 832, 14, 14)","(10, 832, 14, 14)","False","28.14%","0.32203","0.00648, 0.08125"
"NN_Conv2d_375_forward_input.0","NN_Conv2d_375_forward_input.0","(10, 832, 14, 14)","(10, 832, 14, 14)","False","28.14%","0.32203","0.00648, 0.08125"
"NN_Conv2d_375_forward_output","NN_Conv2d_375_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.27%","0.12968","0.00497, 0.01911"
"NN_Conv2d_376_forward_input.0","NN_Conv2d_376_forward_input.0","(10, 832, 14, 14)","(10, 832, 14, 14)","False","28.14%","0.32203","0.00648, 0.08125"
"NN_Conv2d_376_forward_output","NN_Conv2d_376_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.27%","0.12968","0.00497, 0.01911"
"NN_Conv2d_377_forward_input.0","NN_Conv2d_377_forward_input.0","(10, 832, 14, 14)","(10, 832, 14, 14)","False","28.14%","0.32203","0.00648, 0.08125"
"NN_Conv2d_377_forward_output","NN_Conv2d_377_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.27%","0.12968","0.00497, 0.01911"
"NN_Conv2d_378_forward_input.0","NN_Conv2d_378_forward_input.0","(10, 832, 14, 14)","(10, 832, 14, 14)","False","28.14%","0.32203","0.00648, 0.08125"
"NN_Conv2d_378_forward_output","NN_Conv2d_378_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.27%","0.12968","0.00497, 0.01911"
"NN_Conv2d_379_forward_input.0","NN_Conv2d_379_forward_input.0","(10, 832, 14, 14)","(10, 832, 14, 14)","False","28.14%","0.32203","0.00648, 0.08125"
"NN_Conv2d_379_forward_output","NN_Conv2d_379_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.27%","0.12968","0.00497, 0.01911"
"NN_BatchNorm2d_380_forward_input.0","NN_BatchNorm2d_380_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.27%","0.12968","0.00497, 0.01911"
"NN_BatchNorm2d_380_forward_output","NN_BatchNorm2d_380_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.27%","0.12968","0.00497, 0.01911"
"NN_BatchNorm2d_381_forward_input.0","NN_BatchNorm2d_381_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.27%","0.12968","0.00497, 0.01911"
"NN_BatchNorm2d_381_forward_output","NN_BatchNorm2d_381_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.27%","0.12968","0.00497, 0.01911"
"NN_BatchNorm2d_382_forward_input.0","NN_BatchNorm2d_382_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.27%","0.12968","0.00497, 0.01911"
"NN_BatchNorm2d_382_forward_output","NN_BatchNorm2d_382_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.27%","0.12968","0.00497, 0.01911"
"NN_BatchNorm2d_383_forward_input.0","NN_BatchNorm2d_383_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.27%","0.12968","0.00497, 0.01911"
"NN_BatchNorm2d_383_forward_output","NN_BatchNorm2d_383_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.27%","0.12968","0.00497, 0.01911"
"NN_BatchNorm2d_384_forward_input.0","NN_BatchNorm2d_384_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.27%","0.12968","0.00497, 0.01911"
"NN_BatchNorm2d_384_forward_output","NN_BatchNorm2d_384_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.27%","0.12968","0.00497, 0.01911"
"Functional_relu_75_forward_input.0","Functional_relu_75_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.27%","0.12968","0.00497, 0.01911"
"Functional_relu_75_forward_output","Functional_relu_75_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.16%","0.46567","0.00332, 0.01734"
"NN_Conv2d_380_forward_input.0","NN_Conv2d_380_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.16%","0.46567","0.00332, 0.01734"
"NN_Conv2d_380_forward_output","NN_Conv2d_380_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","3.41%","-0.20780","0.00223, 0.00843"
"NN_Conv2d_381_forward_input.0","NN_Conv2d_381_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.16%","0.46567","0.00332, 0.01734"
"NN_Conv2d_381_forward_output","NN_Conv2d_381_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","3.41%","-0.20780","0.00223, 0.00843"
"NN_Conv2d_382_forward_input.0","NN_Conv2d_382_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.16%","0.46567","0.00332, 0.01734"
"NN_Conv2d_382_forward_output","NN_Conv2d_382_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","3.41%","-0.20780","0.00223, 0.00843"
"NN_Conv2d_383_forward_input.0","NN_Conv2d_383_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.16%","0.46567","0.00332, 0.01734"
"NN_Conv2d_383_forward_output","NN_Conv2d_383_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","3.41%","-0.20780","0.00223, 0.00843"
"NN_Conv2d_384_forward_input.0","NN_Conv2d_384_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","30.16%","0.46567","0.00332, 0.01734"
"NN_Conv2d_384_forward_output","NN_Conv2d_384_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","3.41%","-0.20780","0.00223, 0.00843"
"Functional_concat_36_forward_input.0.0","Torch_cat_36_forward_input.0.0","(10, 832, 14, 14)","(10, 832, 14, 14)","False","1.62%","0.05301","0.00970, 0.10513"
"Functional_concat_36_forward_input.0.1","Torch_cat_36_forward_input.0.1","(10, 32, 14, 14)","(10, 32, 14, 14)","False","3.41%","-0.20780","0.00223, 0.00843"
"","Torch_cat_36_forward_output","","(10, 864, 14, 14)","False","0.00%","nan","nan, nan"
"Functional_concat_36_forward_output","","(10, 864, 14, 14)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_385_forward_input.0","NN_BatchNorm2d_385_forward_input.0","(10, 864, 14, 14)","(10, 864, 14, 14)","False","1.69%","0.05280","0.00942, 0.10513"
"NN_BatchNorm2d_385_forward_output","NN_BatchNorm2d_385_forward_output","(10, 864, 14, 14)","(10, 864, 14, 14)","False","1.69%","0.05280","0.00942, 0.10513"
"NN_BatchNorm2d_386_forward_input.0","NN_BatchNorm2d_386_forward_input.0","(10, 864, 14, 14)","(10, 864, 14, 14)","False","1.69%","0.05280","0.00942, 0.10513"
"NN_BatchNorm2d_386_forward_output","NN_BatchNorm2d_386_forward_output","(10, 864, 14, 14)","(10, 864, 14, 14)","False","1.69%","0.05280","0.00942, 0.10513"
"NN_BatchNorm2d_387_forward_input.0","NN_BatchNorm2d_387_forward_input.0","(10, 864, 14, 14)","(10, 864, 14, 14)","False","1.69%","0.05280","0.00942, 0.10513"
"NN_BatchNorm2d_387_forward_output","NN_BatchNorm2d_387_forward_output","(10, 864, 14, 14)","(10, 864, 14, 14)","False","1.69%","0.05280","0.00942, 0.10513"
"NN_BatchNorm2d_388_forward_input.0","NN_BatchNorm2d_388_forward_input.0","(10, 864, 14, 14)","(10, 864, 14, 14)","False","1.69%","0.05280","0.00942, 0.10513"
"NN_BatchNorm2d_388_forward_output","NN_BatchNorm2d_388_forward_output","(10, 864, 14, 14)","(10, 864, 14, 14)","False","1.69%","0.05280","0.00942, 0.10513"
"NN_BatchNorm2d_389_forward_input.0","NN_BatchNorm2d_389_forward_input.0","(10, 864, 14, 14)","(10, 864, 14, 14)","False","1.69%","0.05280","0.00942, 0.10513"
"NN_BatchNorm2d_389_forward_output","NN_BatchNorm2d_389_forward_output","(10, 864, 14, 14)","(10, 864, 14, 14)","False","1.69%","0.05280","0.00942, 0.10513"
"Functional_relu_76_forward_input.0","Functional_relu_76_forward_input.0","(10, 864, 14, 14)","(10, 864, 14, 14)","False","1.69%","0.05280","0.00942, 0.10513"
"Functional_relu_76_forward_output","Functional_relu_76_forward_output","(10, 864, 14, 14)","(10, 864, 14, 14)","False","27.90%","0.32208","0.00627, 0.08125"
"NN_Conv2d_385_forward_input.0","NN_Conv2d_385_forward_input.0","(10, 864, 14, 14)","(10, 864, 14, 14)","False","27.90%","0.32208","0.00627, 0.08125"
"NN_Conv2d_385_forward_output","NN_Conv2d_385_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.15%","-0.01871","0.00531, 0.02900"
"NN_Conv2d_386_forward_input.0","NN_Conv2d_386_forward_input.0","(10, 864, 14, 14)","(10, 864, 14, 14)","False","27.90%","0.32208","0.00627, 0.08125"
"NN_Conv2d_386_forward_output","NN_Conv2d_386_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.15%","-0.01871","0.00531, 0.02900"
"NN_Conv2d_387_forward_input.0","NN_Conv2d_387_forward_input.0","(10, 864, 14, 14)","(10, 864, 14, 14)","False","27.90%","0.32208","0.00627, 0.08125"
"NN_Conv2d_387_forward_output","NN_Conv2d_387_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.15%","-0.01871","0.00531, 0.02900"
"NN_Conv2d_388_forward_input.0","NN_Conv2d_388_forward_input.0","(10, 864, 14, 14)","(10, 864, 14, 14)","False","27.90%","0.32208","0.00627, 0.08125"
"NN_Conv2d_388_forward_output","NN_Conv2d_388_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.15%","-0.01871","0.00531, 0.02900"
