Round,Attack,Sample_Index,Sample_Path,Seed_Path,"(Seed_label, Sample_label)"
32,DeepFool,2,PyTorch/TorchDenseNet/adversarial_samples/round_32_attack_DeepFool_sample_2.npy,PyTorch/TorchDenseNet/adversarial_samples/round_8_attack_DeepFool_sample_2.npy,"(71, 90)"
32,DeepFool,3,PyTorch/TorchDenseNet/adversarial_samples/round_32_attack_DeepFool_sample_3.npy,PyTorch/TorchDenseNet/adversarial_samples/round_10_attack_FGM_sample_2.npy,"(70, 91)"
33,CW,0,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_0.npy,PyTorch/TorchDenseNet/adversarial_samples/round_31_attack_DeepFool_sample_8.npy,"(71, 71)"
33,CW,1,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_1.npy,PyTorch/TorchDenseNet/adversarial_samples/round_15_attack_FGM_sample_11.npy,"(91, 91)"
33,CW,2,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_2.npy,PyTorch/TorchDenseNet/adversarial_samples/round_7_attack_Universal_sample_14.npy,"(69, 69)"
33,CW,3,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_3.npy,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_22.npy,"(91, 91)"
33,CW,4,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_4.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_Universal_sample_7.npy,"(6, 6)"
33,CW,5,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_5.npy,PyTorch/TorchDenseNet/adversarial_samples/round_2_attack_Universal_sample_20.npy,"(9, 9)"
33,CW,6,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_6.npy,PyTorch/TorchDenseNet/adversarial_samples/round_30_attack_DeepFool_sample_22.npy,"(56, 56)"
33,CW,7,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_7.npy,PyTorch/TorchDenseNet/adversarial_samples/round_28_attack_FGM_sample_13.npy,"(70, 70)"
33,CW,8,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_8.npy,PyTorch/TorchDenseNet/adversarial_samples/round_26_attack_PGD_sample_28.npy,"(57, 57)"
33,CW,9,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_9.npy,PyTorch/TorchDenseNet/adversarial_samples/round_2_attack_Universal_sample_8.npy,"(56, 56)"
33,CW,10,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_10.npy,PyTorch/TorchDenseNet/adversarial_samples/round_29_attack_DeepFool_sample_21.npy,"(56, 56)"
33,CW,11,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_11.npy,PyTorch/TorchDenseNet/adversarial_samples/round_15_attack_FGM_sample_6.npy,"(71, 71)"
33,CW,12,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_12.npy,PyTorch/TorchDenseNet/adversarial_samples/round_12_attack_PGD_sample_11.npy,"(71, 71)"
33,CW,13,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_13.npy,PyTorch/TorchDenseNet/adversarial_samples/round_15_attack_FGM_sample_3.npy,"(70, 70)"
33,CW,14,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_14.npy,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_2.npy,"(88, 88)"
33,CW,15,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_15.npy,PyTorch/TorchDenseNet/adversarial_samples/round_16_attack_Universal_sample_9.npy,"(9, 9)"
33,CW,16,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_16.npy,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_6.npy,"(88, 88)"
33,CW,17,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_17.npy,PyTorch/TorchDenseNet/adversarial_samples/round_28_attack_FGM_sample_22.npy,"(71, 71)"
33,CW,18,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_18.npy,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_5.npy,"(91, 91)"
33,CW,19,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_19.npy,PyTorch/TorchDenseNet/adversarial_samples/round_13_attack_DeepFool_sample_13.npy,"(71, 71)"
33,CW,20,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_20.npy,PyTorch/TorchDenseNet/adversarial_samples/round_10_attack_FGM_sample_25.npy,"(70, 70)"
33,CW,21,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_21.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy,"(88, 88)"
33,CW,22,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_22.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_Universal_sample_2.npy,"(6, 6)"
33,CW,23,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_23.npy,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_11.npy,"(88, 88)"
33,CW,24,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_24.npy,PyTorch/TorchDenseNet/adversarial_samples/round_2_attack_Universal_sample_0.npy,"(56, 56)"
33,CW,25,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_25.npy,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_FGM_sample_12.npy,"(49, 49)"
33,CW,26,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_26.npy,PyTorch/TorchDenseNet/adversarial_samples/round_28_attack_FGM_sample_29.npy,"(91, 91)"
33,CW,27,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_27.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_Universal_sample_25.npy,"(6, 6)"
33,CW,28,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_28.npy,PyTorch/TorchDenseNet/adversarial_samples/round_32_attack_DeepFool_sample_4.npy,"(6, 6)"
33,CW,29,PyTorch/TorchDenseNet/adversarial_samples/round_33_attack_CW_sample_29.npy,PyTorch/TorchDenseNet/adversarial_samples/round_29_attack_DeepFool_sample_0.npy,"(71, 71)"
37,CW,0,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_0.npy,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_12.npy,"(70, 70)"
37,CW,1,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_1.npy,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_19.npy,"(9, 9)"
37,CW,2,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_2.npy,PyTorch/TorchDenseNet/adversarial_samples/round_34_attack_PGD_sample_4.npy,"(91, 91)"
37,CW,3,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_3.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy,"(88, 88)"
37,CW,4,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_4.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_FGM_sample_12.npy,"(70, 70)"
37,CW,5,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_5.npy,PyTorch/TorchDenseNet/adversarial_samples/round_36_attack_PGD_sample_0.npy,"(56, 56)"
37,CW,6,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_6.npy,PyTorch/TorchDenseNet/adversarial_samples/round_12_attack_PGD_sample_28.npy,"(49, 49)"
37,CW,7,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_7.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_23.npy,"(90, 90)"
37,CW,8,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_8.npy,PyTorch/TorchDenseNet/adversarial_samples/round_35_attack_FGM_sample_12.npy,"(70, 70)"
37,CW,9,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_9.npy,PyTorch/TorchDenseNet/adversarial_samples/round_34_attack_PGD_sample_24.npy,"(70, 70)"
37,CW,10,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_10.npy,PyTorch/TorchDenseNet/adversarial_samples/round_27_attack_PGD_sample_19.npy,"(56, 56)"
37,CW,11,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_11.npy,PyTorch/TorchDenseNet/adversarial_samples/round_32_attack_DeepFool_sample_6.npy,"(53, 53)"
37,CW,12,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_12.npy,PyTorch/TorchDenseNet/adversarial_samples/round_26_attack_PGD_sample_21.npy,"(70, 70)"
37,CW,13,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_13.npy,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_Universal_sample_17.npy,"(70, 70)"
37,CW,14,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_14.npy,PyTorch/TorchDenseNet/adversarial_samples/round_15_attack_FGM_sample_13.npy,"(56, 56)"
37,CW,15,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_15.npy,PyTorch/TorchDenseNet/adversarial_samples/round_11_attack_PGD_sample_14.npy,"(9, 9)"
37,CW,16,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_16.npy,PyTorch/TorchDenseNet/adversarial_samples/round_31_attack_DeepFool_sample_25.npy,"(71, 71)"
37,CW,17,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_17.npy,PyTorch/TorchDenseNet/adversarial_samples/round_25_attack_DeepFool_sample_3.npy,"(9, 9)"
37,CW,18,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_18.npy,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_9.npy,"(70, 70)"
37,CW,19,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_19.npy,PyTorch/TorchDenseNet/adversarial_samples/round_29_attack_DeepFool_sample_20.npy,"(9, 9)"
37,CW,20,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_20.npy,PyTorch/TorchDenseNet/adversarial_samples/round_7_attack_Universal_sample_16.npy,"(88, 88)"
37,CW,21,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_21.npy,PyTorch/TorchDenseNet/adversarial_samples/round_34_attack_PGD_sample_3.npy,"(56, 56)"
37,CW,22,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_22.npy,PyTorch/TorchDenseNet/adversarial_samples/round_35_attack_FGM_sample_1.npy,"(56, 56)"
37,CW,23,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_23.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_16.npy,"(49, 49)"
37,CW,24,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_24.npy,PyTorch/TorchDenseNet/adversarial_samples/round_13_attack_DeepFool_sample_8.npy,"(80, 80)"
37,CW,25,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_25.npy,PyTorch/TorchDenseNet/adversarial_samples/round_31_attack_DeepFool_sample_18.npy,"(71, 71)"
37,CW,26,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_26.npy,PyTorch/TorchDenseNet/adversarial_samples/round_13_attack_DeepFool_sample_13.npy,"(71, 71)"
37,CW,27,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_27.npy,PyTorch/TorchDenseNet/adversarial_samples/round_35_attack_FGM_sample_6.npy,"(56, 56)"
37,CW,28,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_28.npy,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_20.npy,"(57, 57)"
37,CW,29,PyTorch/TorchDenseNet/adversarial_samples/round_37_attack_CW_sample_29.npy,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_DeepFool_sample_22.npy,"(90, 90)"
39,CW,0,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_0.npy,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_25.npy,"(56, 56)"
39,CW,1,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_1.npy,PyTorch/TorchDenseNet/adversarial_samples/round_28_attack_FGM_sample_2.npy,"(88, 88)"
39,CW,2,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_2.npy,PyTorch/TorchDenseNet/adversarial_samples/round_15_attack_FGM_sample_1.npy,"(70, 70)"
39,CW,3,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_3.npy,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_28.npy,"(90, 90)"
39,CW,4,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_4.npy,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_15.npy,"(56, 56)"
39,CW,5,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_5.npy,PyTorch/TorchDenseNet/adversarial_samples/round_36_attack_PGD_sample_19.npy,"(56, 56)"
39,CW,6,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_6.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_FGM_sample_29.npy,"(70, 70)"
39,CW,7,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_7.npy,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_5.npy,"(91, 91)"
39,CW,8,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_8.npy,PyTorch/TorchDenseNet/adversarial_samples/round_28_attack_FGM_sample_28.npy,"(91, 91)"
39,CW,9,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_9.npy,PyTorch/TorchDenseNet/adversarial_samples/round_38_attack_FGM_sample_16.npy,"(71, 71)"
39,CW,10,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_10.npy,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_FGM_sample_23.npy,"(91, 91)"
39,CW,11,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_11.npy,PyTorch/TorchDenseNet/adversarial_samples/round_35_attack_FGM_sample_14.npy,"(70, 70)"
39,CW,12,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_12.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_16.npy,"(49, 49)"
39,CW,13,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_13.npy,PyTorch/TorchDenseNet/adversarial_samples/round_30_attack_DeepFool_sample_10.npy,"(91, 91)"
39,CW,14,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_14.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_18.npy,"(90, 90)"
39,CW,15,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_15.npy,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_Universal_sample_4.npy,"(71, 71)"
39,CW,16,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_16.npy,PyTorch/TorchDenseNet/adversarial_samples/round_36_attack_PGD_sample_10.npy,"(36, 36)"
39,CW,17,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_17.npy,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_DeepFool_sample_4.npy,"(90, 90)"
39,CW,18,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_18.npy,PyTorch/TorchDenseNet/adversarial_samples/round_32_attack_DeepFool_sample_15.npy,"(9, 9)"
39,CW,19,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_19.npy,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_5.npy,"(91, 91)"
39,CW,20,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_20.npy,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_12.npy,"(56, 56)"
39,CW,21,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_21.npy,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_DeepFool_sample_13.npy,"(53, 53)"
39,CW,22,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_22.npy,PyTorch/TorchDenseNet/adversarial_samples/round_25_attack_DeepFool_sample_2.npy,"(70, 70)"
39,CW,23,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_23.npy,PyTorch/TorchDenseNet/adversarial_samples/round_38_attack_FGM_sample_23.npy,"(56, 56)"
39,CW,24,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_24.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_PGD_sample_21.npy,"(90, 90)"
39,CW,25,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_25.npy,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_3.npy,"(56, 56)"
39,CW,26,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_26.npy,PyTorch/TorchDenseNet/adversarial_samples/round_25_attack_DeepFool_sample_3.npy,"(9, 9)"
39,CW,27,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_27.npy,PyTorch/TorchDenseNet/adversarial_samples/round_28_attack_FGM_sample_27.npy,"(70, 70)"
39,CW,28,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_28.npy,PyTorch/TorchDenseNet/adversarial_samples/round_8_attack_DeepFool_sample_9.npy,"(53, 53)"
39,CW,29,PyTorch/TorchDenseNet/adversarial_samples/round_39_attack_CW_sample_29.npy,PyTorch/TorchDenseNet/adversarial_samples/round_2_attack_Universal_sample_4.npy,"(56, 56)"
42,CW,0,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_0.npy,PyTorch/TorchDenseNet/adversarial_samples/round_40_attack_FGM_sample_15.npy,"(88, 88)"
42,CW,1,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_1.npy,PyTorch/TorchDenseNet/adversarial_samples/round_27_attack_PGD_sample_0.npy,"(91, 91)"
42,CW,2,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_2.npy,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_Universal_sample_19.npy,"(88, 88)"
42,CW,3,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_3.npy,PyTorch/TorchDenseNet/adversarial_samples/round_32_attack_DeepFool_sample_2.npy,"(71, 71)"
42,CW,4,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_4.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_3.npy,"(90, 90)"
42,CW,5,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_5.npy,PyTorch/TorchDenseNet/adversarial_samples/round_10_attack_FGM_sample_3.npy,"(91, 91)"
42,CW,6,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_6.npy,PyTorch/TorchDenseNet/adversarial_samples/round_13_attack_DeepFool_sample_10.npy,"(56, 56)"
42,CW,7,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_7.npy,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_Universal_sample_12.npy,"(88, 88)"
42,CW,8,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_8.npy,PyTorch/TorchDenseNet/adversarial_samples/round_12_attack_PGD_sample_9.npy,"(70, 70)"
42,CW,9,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_9.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_3.npy,"(70, 70)"
42,CW,10,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_10.npy,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_DeepFool_sample_12.npy,"(71, 71)"
42,CW,11,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_11.npy,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_Universal_sample_1.npy,"(91, 91)"
42,CW,12,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_12.npy,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_12.npy,"(91, 91)"
42,CW,13,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_13.npy,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_8.npy,"(88, 88)"
42,CW,14,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_14.npy,PyTorch/TorchDenseNet/adversarial_samples/round_36_attack_PGD_sample_16.npy,"(71, 71)"
42,CW,15,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_15.npy,PyTorch/TorchDenseNet/adversarial_samples/round_32_attack_DeepFool_sample_3.npy,"(70, 70)"
42,CW,16,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_16.npy,PyTorch/TorchDenseNet/adversarial_samples/round_41_attack_PGD_sample_28.npy,"(70, 70)"
42,CW,17,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_17.npy,PyTorch/TorchDenseNet/adversarial_samples/round_15_attack_FGM_sample_29.npy,"(70, 70)"
42,CW,18,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_18.npy,PyTorch/TorchDenseNet/adversarial_samples/round_34_attack_PGD_sample_18.npy,"(91, 91)"
42,CW,19,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_19.npy,PyTorch/TorchDenseNet/adversarial_samples/round_41_attack_PGD_sample_18.npy,"(91, 91)"
42,CW,20,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_20.npy,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_FGM_sample_28.npy,"(88, 88)"
42,CW,21,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_21.npy,PyTorch/TorchDenseNet/adversarial_samples/round_38_attack_FGM_sample_16.npy,"(71, 71)"
42,CW,22,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_22.npy,PyTorch/TorchDenseNet/adversarial_samples/round_28_attack_FGM_sample_24.npy,"(70, 70)"
42,CW,23,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_23.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_28.npy,"(71, 71)"
42,CW,24,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_24.npy,PyTorch/TorchDenseNet/adversarial_samples/round_27_attack_PGD_sample_24.npy,"(49, 49)"
42,CW,25,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_25.npy,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_DeepFool_sample_20.npy,"(56, 56)"
42,CW,26,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_26.npy,PyTorch/TorchDenseNet/adversarial_samples/round_2_attack_Universal_sample_19.npy,"(56, 56)"
42,CW,27,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_27.npy,PyTorch/TorchDenseNet/adversarial_samples/round_38_attack_FGM_sample_0.npy,"(91, 91)"
42,CW,28,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_28.npy,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_DeepFool_sample_7.npy,"(53, 53)"
42,CW,29,PyTorch/TorchDenseNet/adversarial_samples/round_42_attack_CW_sample_29.npy,PyTorch/TorchDenseNet/adversarial_samples/round_35_attack_FGM_sample_14.npy,"(70, 70)"
45,DeepFool,0,PyTorch/TorchDenseNet/adversarial_samples/round_45_attack_DeepFool_sample_0.npy,PyTorch/TorchDenseNet/adversarial_samples/round_35_attack_FGM_sample_1.npy,"(90, 71)"
45,DeepFool,1,PyTorch/TorchDenseNet/adversarial_samples/round_45_attack_DeepFool_sample_1.npy,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_19.npy,"(56, 56)"
45,DeepFool,2,PyTorch/TorchDenseNet/adversarial_samples/round_45_attack_DeepFool_sample_2.npy,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_DeepFool_sample_8.npy,"(57, 49)"
45,DeepFool,3,PyTorch/TorchDenseNet/adversarial_samples/round_45_attack_DeepFool_sample_3.npy,PyTorch/TorchDenseNet/adversarial_samples/round_25_attack_DeepFool_sample_5.npy,"(71, 57)"
45,DeepFool,4,PyTorch/TorchDenseNet/adversarial_samples/round_45_attack_DeepFool_sample_4.npy,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_10.npy,"(56, 56)"
47,CW,0,PyTorch/TorchDenseNet/adversarial_samples/round_47_attack_CW_sample_0.npy,PyTorch/TorchDenseNet/adversarial_samples/round_15_attack_FGM_sample_23.npy,"(56, 56)"
47,CW,1,PyTorch/TorchDenseNet/adversarial_samples/round_47_attack_CW_sample_1.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_Universal_sample_11.npy,"(6, 6)"
47,CW,2,PyTorch/TorchDenseNet/adversarial_samples/round_47_attack_CW_sample_2.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_15.npy,"(90, 90)"
47,CW,3,PyTorch/TorchDenseNet/adversarial_samples/round_47_attack_CW_sample_3.npy,PyTorch/TorchDenseNet/adversarial_samples/round_34_attack_PGD_sample_2.npy,"(91, 91)"
47,CW,4,PyTorch/TorchDenseNet/adversarial_samples/round_47_attack_CW_sample_4.npy,PyTorch/TorchDenseNet/adversarial_samples/round_36_attack_PGD_sample_0.npy,"(56, 56)"
47,CW,5,PyTorch/TorchDenseNet/adversarial_samples/round_47_attack_CW_sample_5.npy,PyTorch/TorchDenseNet/adversarial_samples/round_8_attack_DeepFool_sample_8.npy,"(30, 30)"
47,CW,6,PyTorch/TorchDenseNet/adversarial_samples/round_47_attack_CW_sample_6.npy,PyTorch/TorchDenseNet/adversarial_samples/round_41_attack_PGD_sample_25.npy,"(56, 56)"
47,CW,7,PyTorch/TorchDenseNet/adversarial_samples/round_47_attack_CW_sample_7.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_Universal_sample_4.npy,"(6, 6)"
47,CW,8,PyTorch/TorchDenseNet/adversarial_samples/round_47_attack_CW_sample_8.npy,PyTorch/TorchDenseNet/adversarial_samples/round_27_attack_PGD_sample_22.npy,"(70, 70)"
47,CW,9,PyTorch/TorchDenseNet/adversarial_samples/round_47_attack_CW_sample_9.npy,PyTorch/TorchDenseNet/adversarial_samples/round_12_attack_PGD_sample_21.npy,"(56, 56)"
47,CW,10,PyTorch/TorchDenseNet/adversarial_samples/round_47_attack_CW_sample_10.npy,PyTorch/TorchDenseNet/adversarial_samples/round_8_attack_DeepFool_sample_11.npy,"(56, 56)"
47,CW,11,PyTorch/TorchDenseNet/adversarial_samples/round_47_attack_CW_sample_11.npy,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_19.npy,"(9, 9)"
