"ORIGIN NET (mindspore)","TARGET NET (pytorch)","shape of orig","shape of target","result of allclose","ratio of allclose","cosine similarity","mean & max diffs"
"NN_Conv2d_533_forward_output","NN_Conv2d_533_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.83%","0.03340","0.00646, 0.03300"
"NN_Conv2d_534_forward_input.0","NN_Conv2d_534_forward_input.0","(10, 576, 14, 14)","(10, 576, 14, 14)","False","27.08%","0.32170","0.00858, 0.08226"
"NN_Conv2d_534_forward_output","NN_Conv2d_534_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.83%","0.03340","0.00646, 0.03300"
"NN_Conv2d_535_forward_input.0","NN_Conv2d_535_forward_input.0","(10, 576, 14, 14)","(10, 576, 14, 14)","False","27.08%","0.32170","0.00858, 0.08226"
"NN_Conv2d_535_forward_output","NN_Conv2d_535_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.83%","0.03340","0.00646, 0.03300"
"NN_Conv2d_536_forward_input.0","NN_Conv2d_536_forward_input.0","(10, 576, 14, 14)","(10, 576, 14, 14)","False","27.08%","0.32170","0.00858, 0.08226"
"NN_Conv2d_536_forward_output","NN_Conv2d_536_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.83%","0.03340","0.00646, 0.03300"
"NN_Conv2d_537_forward_input.0","NN_Conv2d_537_forward_input.0","(10, 576, 14, 14)","(10, 576, 14, 14)","False","27.08%","0.32170","0.00858, 0.08226"
"NN_Conv2d_537_forward_output","NN_Conv2d_537_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.83%","0.03340","0.00646, 0.03300"
"NN_Conv2d_538_forward_input.0","NN_Conv2d_538_forward_input.0","(10, 576, 14, 14)","(10, 576, 14, 14)","False","27.08%","0.32170","0.00858, 0.08226"
"NN_Conv2d_538_forward_output","NN_Conv2d_538_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.83%","0.03340","0.00646, 0.03300"
"NN_Conv2d_539_forward_input.0","NN_Conv2d_539_forward_input.0","(10, 576, 14, 14)","(10, 576, 14, 14)","False","27.08%","0.32170","0.00858, 0.08226"
"NN_Conv2d_539_forward_output","NN_Conv2d_539_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.83%","0.03340","0.00646, 0.03300"
"NN_BatchNorm2d_540_forward_input.0","NN_BatchNorm2d_540_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.83%","0.03340","0.00646, 0.03300"
"NN_BatchNorm2d_540_forward_output","NN_BatchNorm2d_540_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.83%","0.03340","0.00646, 0.03300"
"NN_BatchNorm2d_541_forward_input.0","NN_BatchNorm2d_541_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.83%","0.03340","0.00646, 0.03300"
"NN_BatchNorm2d_541_forward_output","NN_BatchNorm2d_541_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.83%","0.03340","0.00646, 0.03300"
"NN_BatchNorm2d_542_forward_input.0","NN_BatchNorm2d_542_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.83%","0.03340","0.00646, 0.03300"
"NN_BatchNorm2d_542_forward_output","NN_BatchNorm2d_542_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.83%","0.03340","0.00646, 0.03300"
"NN_BatchNorm2d_543_forward_input.0","NN_BatchNorm2d_543_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.83%","0.03340","0.00646, 0.03300"
"NN_BatchNorm2d_543_forward_output","NN_BatchNorm2d_543_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.83%","0.03340","0.00646, 0.03300"
"NN_BatchNorm2d_544_forward_input.0","NN_BatchNorm2d_544_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.83%","0.03340","0.00646, 0.03300"
"NN_BatchNorm2d_544_forward_output","NN_BatchNorm2d_544_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.83%","0.03340","0.00646, 0.03300"
"NN_BatchNorm2d_545_forward_input.0","NN_BatchNorm2d_545_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.83%","0.03340","0.00646, 0.03300"
"NN_BatchNorm2d_545_forward_output","NN_BatchNorm2d_545_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.83%","0.03340","0.00646, 0.03300"
"NN_BatchNorm2d_546_forward_input.0","NN_BatchNorm2d_546_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.83%","0.03340","0.00646, 0.03300"
"NN_BatchNorm2d_546_forward_output","NN_BatchNorm2d_546_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.83%","0.03340","0.00646, 0.03300"
"NN_BatchNorm2d_547_forward_input.0","NN_BatchNorm2d_547_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.83%","0.03340","0.00646, 0.03300"
"NN_BatchNorm2d_547_forward_output","NN_BatchNorm2d_547_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.83%","0.03340","0.00646, 0.03300"
"NN_BatchNorm2d_548_forward_input.0","NN_BatchNorm2d_548_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.83%","0.03340","0.00646, 0.03300"
"NN_BatchNorm2d_548_forward_output","NN_BatchNorm2d_548_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.83%","0.03340","0.00646, 0.03300"
"Functional_relu_59_forward_input.0","Functional_relu_59_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.83%","0.03340","0.00646, 0.03300"
"Functional_relu_59_forward_output","Functional_relu_59_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","22.45%","0.33265","0.00441, 0.02107"
"NN_Conv2d_540_forward_input.0","NN_Conv2d_540_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","22.45%","0.33265","0.00441, 0.02107"
"NN_Conv2d_540_forward_output","NN_Conv2d_540_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.96%","-0.13739","0.00313, 0.01051"
"NN_Conv2d_541_forward_input.0","NN_Conv2d_541_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","22.45%","0.33265","0.00441, 0.02107"
"NN_Conv2d_541_forward_output","NN_Conv2d_541_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.96%","-0.13739","0.00313, 0.01051"
"NN_Conv2d_542_forward_input.0","NN_Conv2d_542_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","22.45%","0.33265","0.00441, 0.02107"
"NN_Conv2d_542_forward_output","NN_Conv2d_542_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.96%","-0.13739","0.00313, 0.01051"
"NN_Conv2d_543_forward_input.0","NN_Conv2d_543_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","22.45%","0.33265","0.00441, 0.02107"
"NN_Conv2d_543_forward_output","NN_Conv2d_543_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.96%","-0.13739","0.00313, 0.01051"
"NN_Conv2d_544_forward_input.0","NN_Conv2d_544_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","22.45%","0.33265","0.00441, 0.02107"
"NN_Conv2d_544_forward_output","NN_Conv2d_544_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.96%","-0.13739","0.00313, 0.01051"
"NN_Conv2d_545_forward_input.0","NN_Conv2d_545_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","22.45%","0.33265","0.00441, 0.02107"
"NN_Conv2d_545_forward_output","NN_Conv2d_545_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.96%","-0.13739","0.00313, 0.01051"
"NN_Conv2d_546_forward_input.0","NN_Conv2d_546_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","22.45%","0.33265","0.00441, 0.02107"
"NN_Conv2d_546_forward_output","NN_Conv2d_546_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.96%","-0.13739","0.00313, 0.01051"
"NN_Conv2d_547_forward_input.0","NN_Conv2d_547_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","22.45%","0.33265","0.00441, 0.02107"
"NN_Conv2d_547_forward_output","NN_Conv2d_547_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.96%","-0.13739","0.00313, 0.01051"
"NN_Conv2d_548_forward_input.0","NN_Conv2d_548_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","22.45%","0.33265","0.00441, 0.02107"
"NN_Conv2d_548_forward_output","NN_Conv2d_548_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.96%","-0.13739","0.00313, 0.01051"
"Functional_concat_28_forward_input.0.0","Torch_cat_28_forward_input.0.0","(10, 576, 14, 14)","(10, 576, 14, 14)","False","1.24%","0.05320","0.01293, 0.10793"
"Functional_concat_28_forward_input.0.1","Torch_cat_28_forward_input.0.1","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.96%","-0.13739","0.00313, 0.01051"
"","Torch_cat_28_forward_output","","(10, 608, 14, 14)","False","0.00%","nan","nan, nan"
"Functional_concat_28_forward_output","","(10, 608, 14, 14)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_549_forward_input.0","NN_BatchNorm2d_549_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.33%","0.05289","0.01241, 0.10793"
"NN_BatchNorm2d_549_forward_output","NN_BatchNorm2d_549_forward_output","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.33%","0.05289","0.01241, 0.10792"
"NN_BatchNorm2d_550_forward_input.0","NN_BatchNorm2d_550_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.33%","0.05289","0.01241, 0.10793"
"NN_BatchNorm2d_550_forward_output","NN_BatchNorm2d_550_forward_output","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.33%","0.05289","0.01241, 0.10792"
"NN_BatchNorm2d_551_forward_input.0","NN_BatchNorm2d_551_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.33%","0.05289","0.01241, 0.10793"
"NN_BatchNorm2d_551_forward_output","NN_BatchNorm2d_551_forward_output","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.33%","0.05289","0.01241, 0.10792"
"NN_BatchNorm2d_552_forward_input.0","NN_BatchNorm2d_552_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.33%","0.05289","0.01241, 0.10793"
"NN_BatchNorm2d_552_forward_output","NN_BatchNorm2d_552_forward_output","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.33%","0.05289","0.01241, 0.10792"
"NN_BatchNorm2d_553_forward_input.0","NN_BatchNorm2d_553_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.33%","0.05289","0.01241, 0.10793"
"NN_BatchNorm2d_553_forward_output","NN_BatchNorm2d_553_forward_output","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.33%","0.05289","0.01241, 0.10792"
"NN_BatchNorm2d_554_forward_input.0","NN_BatchNorm2d_554_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.33%","0.05289","0.01241, 0.10793"
"NN_BatchNorm2d_554_forward_output","NN_BatchNorm2d_554_forward_output","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.33%","0.05289","0.01241, 0.10792"
"NN_BatchNorm2d_555_forward_input.0","NN_BatchNorm2d_555_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.33%","0.05289","0.01241, 0.10793"
"NN_BatchNorm2d_555_forward_output","NN_BatchNorm2d_555_forward_output","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.33%","0.05289","0.01241, 0.10792"
"NN_BatchNorm2d_556_forward_input.0","NN_BatchNorm2d_556_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.33%","0.05289","0.01241, 0.10793"
"NN_BatchNorm2d_556_forward_output","NN_BatchNorm2d_556_forward_output","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.33%","0.05289","0.01241, 0.10792"
"NN_BatchNorm2d_557_forward_input.0","NN_BatchNorm2d_557_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.33%","0.05289","0.01241, 0.10793"
"NN_BatchNorm2d_557_forward_output","NN_BatchNorm2d_557_forward_output","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.33%","0.05289","0.01241, 0.10792"
"Functional_relu_60_forward_input.0","Functional_relu_60_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.33%","0.05289","0.01241, 0.10792"
"Functional_relu_60_forward_output","Functional_relu_60_forward_output","(10, 608, 14, 14)","(10, 608, 14, 14)","False","26.54%","0.32195","0.00819, 0.08226"
"NN_Conv2d_549_forward_input.0","NN_Conv2d_549_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","26.54%","0.32195","0.00819, 0.08226"
"NN_Conv2d_549_forward_output","NN_Conv2d_549_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"NN_Conv2d_550_forward_input.0","NN_Conv2d_550_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","26.54%","0.32195","0.00819, 0.08226"
"NN_Conv2d_550_forward_output","NN_Conv2d_550_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"NN_Conv2d_551_forward_input.0","NN_Conv2d_551_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","26.54%","0.32195","0.00819, 0.08226"
"NN_Conv2d_551_forward_output","NN_Conv2d_551_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"NN_Conv2d_552_forward_input.0","NN_Conv2d_552_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","26.54%","0.32195","0.00819, 0.08226"
"NN_Conv2d_552_forward_output","NN_Conv2d_552_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"NN_Conv2d_553_forward_input.0","NN_Conv2d_553_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","26.54%","0.32195","0.00819, 0.08226"
"NN_Conv2d_553_forward_output","NN_Conv2d_553_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"NN_Conv2d_554_forward_input.0","NN_Conv2d_554_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","26.54%","0.32195","0.00819, 0.08226"
"NN_Conv2d_554_forward_output","NN_Conv2d_554_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"NN_Conv2d_555_forward_input.0","NN_Conv2d_555_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","26.54%","0.32195","0.00819, 0.08226"
"NN_Conv2d_555_forward_output","NN_Conv2d_555_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"NN_Conv2d_556_forward_input.0","NN_Conv2d_556_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","26.54%","0.32195","0.00819, 0.08226"
"NN_Conv2d_556_forward_output","NN_Conv2d_556_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"NN_Conv2d_557_forward_input.0","NN_Conv2d_557_forward_input.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","26.54%","0.32195","0.00819, 0.08226"
"NN_Conv2d_557_forward_output","NN_Conv2d_557_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"NN_BatchNorm2d_558_forward_input.0","NN_BatchNorm2d_558_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"NN_BatchNorm2d_558_forward_output","NN_BatchNorm2d_558_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"NN_BatchNorm2d_559_forward_input.0","NN_BatchNorm2d_559_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"NN_BatchNorm2d_559_forward_output","NN_BatchNorm2d_559_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"NN_BatchNorm2d_560_forward_input.0","NN_BatchNorm2d_560_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"NN_BatchNorm2d_560_forward_output","NN_BatchNorm2d_560_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"NN_BatchNorm2d_561_forward_input.0","NN_BatchNorm2d_561_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"NN_BatchNorm2d_561_forward_output","NN_BatchNorm2d_561_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"NN_BatchNorm2d_562_forward_input.0","NN_BatchNorm2d_562_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"NN_BatchNorm2d_562_forward_output","NN_BatchNorm2d_562_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"NN_BatchNorm2d_563_forward_input.0","NN_BatchNorm2d_563_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"NN_BatchNorm2d_563_forward_output","NN_BatchNorm2d_563_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"NN_BatchNorm2d_564_forward_input.0","NN_BatchNorm2d_564_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"NN_BatchNorm2d_564_forward_output","NN_BatchNorm2d_564_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"NN_BatchNorm2d_565_forward_input.0","NN_BatchNorm2d_565_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"NN_BatchNorm2d_565_forward_output","NN_BatchNorm2d_565_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"NN_BatchNorm2d_566_forward_input.0","NN_BatchNorm2d_566_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"NN_BatchNorm2d_566_forward_output","NN_BatchNorm2d_566_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"Functional_relu_61_forward_input.0","Functional_relu_61_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.72%","-0.00284","0.00733, 0.02853"
"Functional_relu_61_forward_output","Functional_relu_61_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","24.38%","0.26541","0.00507, 0.01772"
"NN_Conv2d_558_forward_input.0","NN_Conv2d_558_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","24.38%","0.26541","0.00507, 0.01772"
"NN_Conv2d_558_forward_output","NN_Conv2d_558_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.89%","0.03614","0.00239, 0.01012"
"NN_Conv2d_559_forward_input.0","NN_Conv2d_559_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","24.38%","0.26541","0.00507, 0.01772"
"NN_Conv2d_559_forward_output","NN_Conv2d_559_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.89%","0.03614","0.00239, 0.01012"
"NN_Conv2d_560_forward_input.0","NN_Conv2d_560_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","24.38%","0.26541","0.00507, 0.01772"
"NN_Conv2d_560_forward_output","NN_Conv2d_560_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.89%","0.03614","0.00239, 0.01012"
"NN_Conv2d_561_forward_input.0","NN_Conv2d_561_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","24.38%","0.26541","0.00507, 0.01772"
"NN_Conv2d_561_forward_output","NN_Conv2d_561_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.89%","0.03614","0.00239, 0.01012"
"NN_Conv2d_562_forward_input.0","NN_Conv2d_562_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","24.38%","0.26541","0.00507, 0.01772"
"NN_Conv2d_562_forward_output","NN_Conv2d_562_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.89%","0.03614","0.00239, 0.01012"
"NN_Conv2d_563_forward_input.0","NN_Conv2d_563_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","24.38%","0.26541","0.00507, 0.01772"
"NN_Conv2d_563_forward_output","NN_Conv2d_563_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.89%","0.03614","0.00239, 0.01012"
"NN_Conv2d_564_forward_input.0","NN_Conv2d_564_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","24.38%","0.26541","0.00507, 0.01772"
"NN_Conv2d_564_forward_output","NN_Conv2d_564_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.89%","0.03614","0.00239, 0.01012"
"NN_Conv2d_565_forward_input.0","NN_Conv2d_565_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","24.38%","0.26541","0.00507, 0.01772"
"NN_Conv2d_565_forward_output","NN_Conv2d_565_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.89%","0.03614","0.00239, 0.01012"
"NN_Conv2d_566_forward_input.0","NN_Conv2d_566_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","24.38%","0.26541","0.00507, 0.01772"
"NN_Conv2d_566_forward_output","NN_Conv2d_566_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.89%","0.03614","0.00239, 0.01012"
"Functional_concat_29_forward_input.0.0","Torch_cat_29_forward_input.0.0","(10, 608, 14, 14)","(10, 608, 14, 14)","False","1.33%","0.05289","0.01241, 0.10793"
"Functional_concat_29_forward_input.0.1","Torch_cat_29_forward_input.0.1","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.89%","0.03614","0.00239, 0.01012"
"","Torch_cat_29_forward_output","","(10, 640, 14, 14)","False","0.00%","nan","nan, nan"
"Functional_concat_29_forward_output","","(10, 640, 14, 14)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_567_forward_input.0","NN_BatchNorm2d_567_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.36%","0.05287","0.01191, 0.10793"
"NN_BatchNorm2d_567_forward_output","NN_BatchNorm2d_567_forward_output","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.36%","0.05287","0.01191, 0.10792"
"NN_BatchNorm2d_568_forward_input.0","NN_BatchNorm2d_568_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.36%","0.05287","0.01191, 0.10793"
"NN_BatchNorm2d_568_forward_output","NN_BatchNorm2d_568_forward_output","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.36%","0.05287","0.01191, 0.10792"
"NN_BatchNorm2d_569_forward_input.0","NN_BatchNorm2d_569_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.36%","0.05287","0.01191, 0.10793"
"NN_BatchNorm2d_569_forward_output","NN_BatchNorm2d_569_forward_output","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.36%","0.05287","0.01191, 0.10792"
"NN_BatchNorm2d_570_forward_input.0","NN_BatchNorm2d_570_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.36%","0.05287","0.01191, 0.10793"
"NN_BatchNorm2d_570_forward_output","NN_BatchNorm2d_570_forward_output","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.36%","0.05287","0.01191, 0.10792"
"NN_BatchNorm2d_571_forward_input.0","NN_BatchNorm2d_571_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.36%","0.05287","0.01191, 0.10793"
"NN_BatchNorm2d_571_forward_output","NN_BatchNorm2d_571_forward_output","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.36%","0.05287","0.01191, 0.10792"
"NN_BatchNorm2d_572_forward_input.0","NN_BatchNorm2d_572_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.36%","0.05287","0.01191, 0.10793"
"NN_BatchNorm2d_572_forward_output","NN_BatchNorm2d_572_forward_output","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.36%","0.05287","0.01191, 0.10792"
"NN_BatchNorm2d_573_forward_input.0","NN_BatchNorm2d_573_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.36%","0.05287","0.01191, 0.10793"
"NN_BatchNorm2d_573_forward_output","NN_BatchNorm2d_573_forward_output","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.36%","0.05287","0.01191, 0.10792"
"NN_BatchNorm2d_574_forward_input.0","NN_BatchNorm2d_574_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.36%","0.05287","0.01191, 0.10793"
"NN_BatchNorm2d_574_forward_output","NN_BatchNorm2d_574_forward_output","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.36%","0.05287","0.01191, 0.10792"
"NN_BatchNorm2d_575_forward_input.0","NN_BatchNorm2d_575_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.36%","0.05287","0.01191, 0.10793"
"NN_BatchNorm2d_575_forward_output","NN_BatchNorm2d_575_forward_output","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.36%","0.05287","0.01191, 0.10792"
"Functional_relu_62_forward_input.0","Functional_relu_62_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","1.36%","0.05287","0.01191, 0.10792"
"Functional_relu_62_forward_output","Functional_relu_62_forward_output","(10, 640, 14, 14)","(10, 640, 14, 14)","False","26.59%","0.32191","0.00786, 0.08226"
"NN_Conv2d_567_forward_input.0","NN_Conv2d_567_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","26.59%","0.32191","0.00786, 0.08226"
"NN_Conv2d_567_forward_output","NN_Conv2d_567_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.02%","-0.00129","0.00667, 0.02485"
"NN_Conv2d_568_forward_input.0","NN_Conv2d_568_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","26.59%","0.32191","0.00786, 0.08226"
"NN_Conv2d_568_forward_output","NN_Conv2d_568_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","1.02%","-0.00129","0.00667, 0.02485"
"NN_Conv2d_569_forward_input.0","NN_Conv2d_569_forward_input.0","(10, 640, 14, 14)","(10, 640, 14, 14)","False","26.59%","0.32191","0.00786, 0.08226"
